 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0679, 3910, 4194304, 4194304, 520.156, 130, 6.73334, 144, 111, 0.0460565, 0.249401, 0.0124008
30.0557, 4366, 4194304, 4194304, 581.055, 145, 7.3828, 160, 124, 0.0481159, 0.244693, 0.0128966
30.0427, 4344, 4194304, 4194304, 578.377, 144, 8.28244, 159, 123, 0.0483567, 0.235812, 0.0124583
30.0398, 4366, 4194304, 4194304, 581.362, 145, 9.08384, 159, 118, 0.0481149, 0.279972, 0.0123833
30.0952, 4308, 4194304, 4194304, 572.584, 143, 9.30511, 160, 122, 0.048805, 0.309908, 0.0133761
30.0359, 4329, 4194304, 4194304, 576.511, 144, 8.1568, 159, 119, 0.0485198, 0.224596, 0.0128995
30.0471, 4366, 4194304, 4194304, 581.222, 145, 7.46247, 156, 127, 0.0481085, 0.314678, 0.0126462
30.0553, 4365, 4194304, 4194304, 580.928, 145, 8.10768, 163, 129, 0.0481248, 0.333565, 0.01225
30.0327, 4368, 4194304, 4194304, 581.766, 145, 7.74419, 162, 131, 0.0480877, 0.235692, 0.0124894
30.0345, 4336, 4194304, 4194304, 577.469, 144, 9.26742, 159, 123, 0.0484427, 0.319395, 0.0124473
30.0412, 4690, 4194304, 4194304, 624.477, 156, 7.74188, 173, 138, 0.0511817, 0.308902, 0.0134805
30.0621, 4662, 4194304, 4194304, 620.316, 155, 7.89624, 169, 135, 0.0515124, 0.398993, 0.0128189
30.042, 4724, 4194304, 4194304, 628.986, 157, 8.13966, 179, 142, 0.0508234, 0.285397, 0.0135511
30.0753, 4613, 4194304, 4194304, 613.527, 153, 9.2017, 173, 133, 0.0520643, 0.252752, 0.0132447
30.0524, 4638, 4194304, 4194304, 617.321, 154, 8.39328, 169, 133, 0.0517669, 0.281184, 0.0132442
30.0814, 4608, 4194304, 4194304, 612.738, 153, 9.6502, 172, 134, 0.0521227, 0.265442, 0.0138406
30.0668, 4542, 4194304, 4194304, 604.255, 151, 8.75759, 171, 131, 0.0528784, 0.397894, 0.0132623
30.0882, 4580, 4194304, 4194304, 608.876, 152, 8.81456, 168, 133, 0.0524323, 0.325651, 0.0144367
30.0302, 4586, 4194304, 4194304, 610.851, 152, 8.69641, 168, 130, 0.0523464, 0.289374, 0.0125617
30.1574, 4900, 4194304, 4194304, 649.923, 162, 10.1895, 182, 138, 0.0552154, 0.331647, 0.0131191
30.0774, 4854, 4194304, 4194304, 645.535, 161, 10.1225, 177, 143, 0.0556716, 0.310293, 0.0138872
30.1259, 4904, 4194304, 4194304, 651.134, 162, 8.96122, 183, 144, 0.0551371, 0.292027, 0.0129222
30.1747, 4879, 4194304, 4194304, 646.767, 161, 7.63605, 180, 143, 0.0554618, 0.291333, 0.0145298
30.1178, 4888, 4194304, 4194304, 649.185, 162, 8.84145, 179, 138, 0.0552992, 0.361791, 0.0134284
30.0803, 4887, 4194304, 4194304, 649.861, 162, 8.83625, 182, 148, 0.0552756, 0.309681, 0.0128418
30.1163, 4893, 4194304, 4194304, 649.881, 162, 8.98811, 181, 146, 0.0552479, 0.289835, 0.0136039
30.1164, 4912, 4194304, 4194304, 652.403, 163, 9.25408, 179, 144, 0.0550245, 0.280253, 0.0129646
30.1167, 4888, 4194304, 4194304, 649.208, 162, 10.1279, 179, 136, 0.0553027, 0.307153, 0.0136669
30.1032, 5169, 4194304, 4194304, 686.838, 171, 11.9856, 200, 152, 0.058098, 0.453144, 0.0133395
30.091, 5078, 4194304, 4194304, 675.019, 168, 10.8006, 192, 143, 0.0591289, 0.359324, 0.0130709
30.0832, 4990, 4194304, 4194304, 663.493, 165, 10.6865, 189, 135, 0.0601654, 0.35968, 0.0139412
30.0863, 5128, 4194304, 4194304, 681.773, 170, 12.2322, 190, 148, 0.0585543, 0.416968, 0.0129729
30.0583, 5159, 4194304, 4194304, 686.533, 171, 9.23387, 190, 153, 0.0581959, 0.294014, 0.0131699
30.0724, 5102, 4194304, 4194304, 678.628, 169, 10.6994, 188, 146, 0.0588565, 0.375357, 0.0144016
30.0373, 5108, 4194304, 4194304, 680.22, 170, 10.1148, 189, 152, 0.0587592, 0.363975, 0.013042
30.0772, 5130, 4194304, 4194304, 682.245, 170, 10.3635, 192, 154, 0.0585154, 0.297669, 0.0133176
30.0517, 5154, 4194304, 4194304, 686.019, 171, 9.94034, 189, 155, 0.0582469, 0.306932, 0.0132625
30.0876, 5346, 4194304, 4194304, 710.725, 177, 10.326, 197, 159, 0.0617799, 0.339983, 0.01384
30.0764, 5329, 4194304, 4194304, 708.729, 177, 10.7265, 196, 154, 0.0619642, 0.471651, 0.0134325
30.1052, 5297, 4194304, 4194304, 703.798, 175, 8.80315, 193, 159, 0.0623591, 0.409929, 0.013792
30.0627, 5356, 4194304, 4194304, 712.644, 178, 11.6113, 198, 153, 0.0616422, 0.521385, 0.0141044
30.0502, 5335, 4194304, 4194304, 710.145, 177, 9.39454, 191, 161, 0.061885, 0.391258, 0.0139321
30.0636, 5375, 4194304, 4194304, 715.15, 178, 9.29349, 197, 158, 0.0614251, 0.399157, 0.0140855
30.0569, 5351, 4194304, 4194304, 712.115, 178, 10.0411, 197, 161, 0.0617059, 0.337405, 0.0132838
30.1114, 5271, 4194304, 4194304, 700.201, 175, 12.5899, 200, 148, 0.0626869, 0.433353, 0.0139608
30.051, 5398, 4194304, 4194304, 718.511, 179, 10.9019, 202, 165, 0.061156, 0.39784, 0.0139166
30.1564, 5491, 4194304, 4194304, 728.336, 182, 11.0469, 207, 164, 0.0656562, 0.489295, 0.0141157
30.1039, 5527, 4194304, 4194304, 734.391, 183, 12.2934, 205, 164, 0.0652059, 0.428433, 0.013865
30.1335, 5518, 4194304, 4194304, 732.475, 183, 12.1959, 210, 160, 0.0653249, 0.464712, 0.013269
30.1298, 5527, 4194304, 4194304, 733.758, 183, 11.6018, 204, 161, 0.0652375, 0.446858, 0.01403
30.1051, 5531, 4194304, 4194304, 734.892, 183, 11.6501, 208, 162, 0.0651656, 0.444695, 0.0132596
30.1656, 5511, 4194304, 4194304, 730.766, 182, 12.507, 205, 155, 0.065436, 0.404171, 0.0137037
30.0457, 5554, 4194304, 4194304, 739.407, 184, 13.3065, 218, 155, 0.0648409, 0.475611, 0.0145561
30.1369, 5528, 4194304, 4194304, 733.718, 183, 13.7248, 210, 162, 0.0652081, 0.464235, 0.0138179
30.134, 5480, 4194304, 4194304, 727.417, 181, 12.1284, 214, 162, 0.0657621, 0.458187, 0.013396
30.1098, 5632, 4194304, 4194304, 748.194, 187, 13.469, 229, 162, 0.0693177, 0.51482, 0.0136852
30.0957, 5652, 4194304, 4194304, 751.203, 187, 15.1896, 219, 162, 0.0690741, 0.51547, 0.0141818
30.1331, 5607, 4194304, 4194304, 744.298, 186, 12.7379, 212, 155, 0.0696155, 0.514879, 0.0142355
30.1026, 5692, 4194304, 4194304, 756.346, 189, 13.173, 213, 166, 0.0686066, 0.457349, 0.0138993
30.1103, 5675, 4194304, 4194304, 753.895, 188, 13.2553, 209, 159, 0.0688094, 0.474263, 0.0133411
30.1187, 5667, 4194304, 4194304, 752.621, 188, 13.4235, 216, 161, 0.0689014, 0.50417, 0.014614
30.1259, 5625, 4194304, 4194304, 746.866, 186, 13.3203, 226, 165, 0.069415, 0.492063, 0.0138527
30.1837, 5597, 4194304, 4194304, 741.726, 185, 15.9886, 214, 156, 0.0697943, 0.526528, 0.013162
30.157, 5578, 4194304, 4194304, 739.862, 184, 14.0656, 215, 154, 0.0699825, 0.464977, 0.0141264
30.1008, 5778, 4194304, 4194304, 767.82, 191, 14.1204, 218, 162, 0.0727579, 0.545728, 0.0138519
30.1186, 5810, 4194304, 4194304, 771.617, 192, 14.9226, 219, 163, 0.0723757, 0.599121, 0.0141484
30.082, 5729, 4194304, 4194304, 761.784, 190, 16.9801, 222, 150, 0.0733665, 0.731273, 0.0141995
30.1457, 5746, 4194304, 4194304, 762.43, 190, 13.4291, 216, 164, 0.0732221, 0.479904, 0.0140161
30.1654, 5796, 4194304, 4194304, 768.564, 192, 14.4292, 222, 166, 0.072586, 0.639746, 0.0138007
30.1462, 5752, 4194304, 4194304, 763.213, 190, 14.7675, 224, 161, 0.0731274, 0.611642, 0.0135099
30.0927, 5773, 4194304, 4194304, 767.362, 191, 13.3391, 226, 161, 0.0728102, 0.634691, 0.0139476
