 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0845, 5089, 4194304, 4194304, 676.628, 169, 10.1692, 185, 151, 0.0581721, 0.350416, 0.0106672
30.0713, 5009, 4194304, 4194304, 666.284, 166, 13.4245, 192, 136, 0.0590637, 0.367137, 0.0127439
30.1291, 5080, 4194304, 4194304, 674.431, 168, 10.4266, 189, 144, 0.0582694, 0.393907, 0.00993284
30.0935, 5381, 4194304, 4194304, 715.238, 178, 9.48132, 196, 155, 0.0605332, 0.352248, 0.0113096
30.1996, 5281, 4194304, 4194304, 699.478, 174, 11.5768, 196, 146, 0.0617738, 0.466983, 0.0121378
30.0612, 5197, 4194304, 4194304, 691.522, 172, 11.6692, 195, 152, 0.062666, 0.463177, 0.00841016
30.0802, 5410, 4194304, 4194304, 719.41, 179, 10.6609, 200, 158, 0.0601679, 0.447091, 0.00790745
30.1083, 5288, 4194304, 4194304, 702.53, 175, 11.6501, 193, 157, 0.0616273, 0.410935, 0.0131523
30.1436, 5345, 4194304, 4194304, 709.27, 177, 9.65646, 195, 159, 0.0609898, 0.347736, 0.0143462
30.0688, 5446, 4194304, 4194304, 724.472, 181, 9.81583, 201, 157, 0.059794, 0.419326, 0.00956738
30.0727, 5201, 4194304, 4194304, 691.79, 172, 13.5238, 195, 150, 0.0626403, 0.479362, 0.0106098
30.1294, 5309, 4194304, 4194304, 704.826, 176, 13.7279, 207, 136, 0.0613915, 0.40558, 0.0102486
30.1818, 5406, 4194304, 4194304, 716.458, 179, 15.4994, 206, 140, 0.0658429, 0.510131, 0.00989465
30.2033, 5447, 4194304, 4194304, 721.378, 180, 17.1245, 208, 111, 0.0653932, 0.533723, 0.00790764
30.1005, 5391, 4194304, 4194304, 716.401, 179, 15.2002, 209, 145, 0.0659721, 0.546366, 0.0102574
30.1164, 5476, 4194304, 4194304, 727.31, 181, 13.0466, 202, 161, 0.0649338, 0.404242, 0.0136811
30.1083, 5297, 4194304, 4194304, 703.726, 175, 17.1538, 210, 140, 0.0671607, 0.539958, 0.0123977
30.1488, 5409, 4194304, 4194304, 717.641, 179, 17.4958, 217, 142, 0.0657814, 0.447963, 0.0100409
30.0913, 5293, 4194304, 4194304, 703.591, 175, 17.4848, 207, 138, 0.0672055, 0.508518, 0.0083163
30.1101, 5391, 4194304, 4194304, 716.172, 179, 15.8139, 214, 147, 0.0660116, 0.492591, 0.0105756
30.149, 5379, 4194304, 4194304, 713.656, 178, 11.8903, 200, 158, 0.0661523, 0.498987, 0.00825809
30.0986, 5368, 4194304, 4194304, 713.388, 178, 18.4946, 220, 133, 0.071876, 0.630121, 0.00995474
30.1146, 5532, 4194304, 4194304, 734.794, 183, 18.6398, 215, 151, 0.0697104, 0.560172, 0.00969949
30.2077, 5769, 4194304, 4194304, 763.911, 190, 15.9004, 219, 139, 0.0668884, 0.49925, 0.0101199
30.1093, 5399, 4194304, 4194304, 717.255, 179, 13.7351, 215, 151, 0.0714364, 0.640434, 0.00993753
30.1393, 5606, 4194304, 4194304, 744.011, 186, 14.2216, 211, 152, 0.0687709, 0.487975, 0.0121675
30.0976, 5413, 4194304, 4194304, 719.394, 179, 19.3399, 209, 135, 0.0712464, 0.538983, 0.00964833
30.1443, 5572, 4194304, 4194304, 739.376, 184, 15.4882, 211, 137, 0.0692256, 0.537408, 0.0124171
30.1169, 5620, 4194304, 4194304, 746.425, 186, 16.118, 216, 143, 0.0685895, 0.552845, 0.00983675
30.1415, 5650, 4194304, 4194304, 749.798, 187, 10.3691, 203, 160, 0.0682345, 0.613982, 0.0129502
30.1143, 5750, 4194304, 4194304, 763.756, 190, 22.207, 230, 128, 0.0722718, 0.576581, 0.0105532
30.1243, 5629, 4194304, 4194304, 747.436, 186, 23.1009, 235, 138, 0.0738365, 0.659006, 0.010694
30.1081, 5624, 4194304, 4194304, 747.175, 186, 16.3157, 223, 153, 0.0738857, 0.540454, 0.00958264
30.1365, 5578, 4194304, 4194304, 740.366, 185, 20.8752, 219, 148, 0.0745152, 0.66014, 0.0134463
30.2349, 5587, 4194304, 4194304, 739.145, 184, 15.6838, 218, 158, 0.0744671, 0.629726, 0.00861686
30.2916, 5739, 4194304, 4194304, 757.834, 189, 15.2919, 210, 143, 0.0725691, 0.609256, 0.0100207
30.1208, 5814, 4194304, 4194304, 772.09, 193, 11.8627, 221, 170, 0.071461, 0.597698, 0.0106911
30.1218, 5666, 4194304, 4194304, 752.412, 188, 21.1019, 221, 151, 0.0733393, 0.715242, 0.0139817
30.1642, 5739, 4194304, 4194304, 761.035, 190, 12.4981, 218, 169, 0.0724308, 0.507965, 0.0102991
30.1718, 5752, 4194304, 4194304, 762.567, 190, 17.5627, 217, 150, 0.0774815, 0.754496, 0.00897705
30.3422, 5745, 4194304, 4194304, 757.361, 189, 20.11, 222, 143, 0.077822, 0.721803, 0.0109132
30.1398, 5955, 4194304, 4194304, 790.316, 197, 20.1417, 229, 155, 0.074822, 0.722987, 0.0106766
30.0797, 5843, 4194304, 4194304, 777.001, 194, 15.5729, 226, 165, 0.0761965, 0.677218, 0.00827929
