 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0511, 3883, 4194304, 4194304, 516.854, 129, 8.00833, 144, 108, 0.0463726, 0.216903, 0.0138731
30.0462, 4288, 4194304, 4194304, 570.854, 142, 7.77773, 157, 127, 0.0490098, 0.205639, 0.014065
30.0492, 4303, 4194304, 4194304, 572.794, 143, 7.8386, 159, 126, 0.0488236, 0.243455, 0.0146898
30.0476, 4252, 4194304, 4194304, 566.034, 141, 8.43528, 155, 119, 0.0494164, 0.325255, 0.0140616
30.0496, 4287, 4194304, 4194304, 570.656, 142, 10.3162, 163, 118, 0.0490205, 0.270808, 0.0139374
30.0553, 4264, 4194304, 4194304, 567.488, 141, 7.99346, 158, 125, 0.0492762, 0.278732, 0.0131167
30.033, 4275, 4194304, 4194304, 569.373, 142, 7.81834, 158, 126, 0.0491355, 0.228698, 0.0135501
30.0643, 4310, 4194304, 4194304, 573.438, 143, 7.66422, 158, 122, 0.0487486, 0.219605, 0.0127886
30.0727, 4277, 4194304, 4194304, 568.888, 142, 8.72702, 157, 118, 0.0491362, 0.267442, 0.0132975
30.0434, 4238, 4194304, 4194304, 564.25, 141, 7.70102, 153, 119, 0.0495836, 0.247835, 0.0137355
30.1153, 4655, 4194304, 4194304, 618.291, 154, 8.59805, 168, 136, 0.0516243, 0.258212, 0.0127696
30.068, 4633, 4194304, 4194304, 616.337, 154, 9.26022, 171, 131, 0.0518291, 0.290682, 0.0134759
30.0737, 4640, 4194304, 4194304, 617.15, 154, 9.36464, 173, 130, 0.0517738, 0.300808, 0.0134135
30.0837, 4610, 4194304, 4194304, 612.956, 153, 9.39773, 170, 135, 0.0521007, 0.322924, 0.014174
30.0732, 4663, 4194304, 4194304, 620.221, 155, 8.93534, 168, 137, 0.0515033, 0.277312, 0.0138222
30.0842, 4631, 4194304, 4194304, 615.738, 153, 8.67709, 171, 134, 0.0518614, 0.285087, 0.0131795
30.0659, 4664, 4194304, 4194304, 620.504, 155, 11.8523, 175, 124, 0.0514906, 0.30822, 0.0140498
30.1195, 4672, 4194304, 4194304, 620.462, 155, 9.79702, 174, 129, 0.0514617, 0.300314, 0.0139356
30.0369, 4642, 4194304, 4194304, 618.173, 154, 7.81128, 170, 142, 0.0517195, 0.317435, 0.0140095
30.0761, 4927, 4194304, 4194304, 655.271, 163, 9.57007, 181, 135, 0.054828, 0.309809, 0.0140016
