 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0455, 3368, 4194304, 4194304, 448.387, 112, 8.0733, 130, 94, 0.0526627, 0.437159, 0.0124251
30.0952, 3836, 4194304, 4194304, 509.849, 127, 7.04411, 142, 111, 0.0539451, 0.43846, 0.0133912
30.0431, 3753, 4194304, 4194304, 499.682, 124, 9.58783, 139, 102, 0.0551536, 0.720819, 0.0117398
30.0947, 3841, 4194304, 4194304, 510.522, 127, 10.1848, 146, 103, 0.0538956, 0.544471, 0.0129251
30.1007, 3793, 4194304, 4194304, 504.042, 126, 9.11762, 143, 111, 0.0545847, 0.578083, 0.00986445
30.0671, 3733, 4194304, 4194304, 496.622, 124, 10.135, 147, 103, 0.0554548, 0.567298, 0.0140188
30.0782, 3797, 4194304, 4194304, 504.951, 126, 9.00038, 147, 110, 0.054505, 0.436525, 0.01499
30.1024, 3769, 4194304, 4194304, 500.824, 125, 8.7363, 142, 106, 0.0549462, 0.440166, 0.0134284
30.2033, 3874, 4194304, 4194304, 513.057, 128, 8.17453, 145, 106, 0.053517, 0.509065, 0.0154997
30.0793, 3863, 4194304, 4194304, 513.709, 128, 8.20716, 142, 112, 0.0535701, 0.498685, 0.00924998
30.0895, 4253, 4194304, 4194304, 565.379, 141, 9.12247, 161, 123, 0.0556464, 0.486799, 0.00879248
30.0604, 4102, 4194304, 4194304, 545.834, 136, 11.5063, 155, 113, 0.0576876, 0.569036, 0.0131163
30.168, 4179, 4194304, 4194304, 554.097, 138, 9.67928, 158, 100, 0.0567067, 0.507095, 0.0129561
30.0461, 4046, 4194304, 4194304, 538.638, 134, 11.4746, 152, 112, 0.0584828, 0.761965, 0.0130811
30.0498, 4133, 4194304, 4194304, 550.153, 137, 14.173, 158, 88, 0.0572729, 0.617445, 0.0137361
30.0871, 4233, 4194304, 4194304, 562.765, 140, 10.0322, 160, 118, 0.0558764, 0.484536, 0.0129361
30.0868, 4344, 4194304, 4194304, 577.53, 144, 9.15662, 158, 123, 0.0544342, 0.516903, 0.0107513
30.0516, 4523, 4194304, 4194304, 602.03, 150, 8.8536, 164, 132, 0.0521853, 0.25693, 0.0110715
30.1069, 4541, 4194304, 4194304, 603.317, 150, 8.35154, 167, 133, 0.052015, 0.335472, 0.00972684
30.0487, 4811, 4194304, 4194304, 640.427, 160, 13.6289, 178, 135, 0.0552872, 0.361148, 0.00838958
30.0898, 4832, 4194304, 4194304, 642.345, 160, 11.9522, 187, 133, 0.0550528, 0.35913, 0.0134678
30.0611, 4807, 4194304, 4194304, 639.63, 159, 10.1027, 178, 142, 0.0553626, 0.381642, 0.0147535
30.0997, 4811, 4194304, 4194304, 639.342, 159, 13.0879, 181, 132, 0.0553314, 0.387046, 0.00889196
30.0455, 4930, 4194304, 4194304, 656.338, 164, 9.99431, 180, 135, 0.053891, 0.422728, 0.0113291
