Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
1, 76.3539, 1000, 4194304, 4194304, 52.3876, 13, 6.09151, 19, 0, 0.0756117, 1.11366, 0.00279648
2, 32.7162, 1000, 4194304, 4194304, 122.264, 30, 2.46181, 37, 26, 0.0646003, 0.343294, 0.00531649
3, 22.4887, 1000, 4194304, 4194304, 177.867, 44, 4.41367, 53, 36, 0.0888961, 0.446834, 0.00372624
4, 20.5606, 1000, 4194304, 4194304, 194.547, 48, 4.96594, 59, 43, 0.162595, 0.681443, 0.00365039
5, 19.7942, 1000, 4194304, 4194304, 202.079, 50, 6.09237, 62, 39, 0.308994, 2.193, 0.00322903
