Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
1, 75.7715, 1000, 4194304, 4194304, 52.7903, 13, 6.42512, 21, 0, 0.0750376, 1.18288, 0.00305344
2, 33.5016, 1000, 4194304, 4194304, 119.397, 29, 3.49783, 37, 22, 0.0661502, 0.368649, 0.0051328
3, 22.258, 1000, 4194304, 4194304, 179.711, 44, 5.71945, 58, 34, 0.0879228, 0.400128, 0.00331175
4, 20.1359, 1000, 4194304, 4194304, 198.65, 49, 6.37512, 59, 37, 0.159061, 0.68202, 0.00351264
5, 20.4661, 1000, 4194304, 4194304, 195.445, 48, 4.2112, 56, 41, 0.319944, 2.19968, 0.00330406
