Thread, Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
2, 69.1059, 1000, 4227072, 4227072, 58.3344, 6.20602, 68.5312, 40.3125, 14, 1.53948, 17, 10, 0.138115, 0.0481535, 0.466689, 0.0665876
2, 68.0469, 1000, 4227072, 4227072, 59.2422, 5.40658, 68.5312, 44.3438, 14, 1.34117, 17, 11, 0.135939, 0.0421473, 0.353451, 0.0699837
2, 67.6597, 1000, 4227072, 4227072, 59.5813, 7.02588, 76.5938, 40.3125, 14, 1.74285, 19, 10, 0.135217, 0.0445928, 0.536957, 0.0676956
2, 69.7481, 1000, 4227072, 4227072, 57.7973, 6.69103, 72.5625, 44.3438, 14, 1.65979, 18, 11, 0.139408, 0.0479528, 0.381015, 0.0709208
2, 69.604, 1000, 4227072, 4227072, 57.9169, 6.77283, 68.5312, 40.3125, 14, 1.68008, 17, 10, 0.139101, 0.0500639, 0.381667, 0.0674747
2, 74.1565, 1000, 4227072, 4227072, 54.3614, 5.17902, 72.5625, 44.3438, 13, 1.28472, 18, 11, 0.148173, 0.0428844, 0.409532, 0.0690984
4, 49.7914, 1000, 4227072, 4227072, 80.9628, 8.43033, 104.812, 60.4688, 20, 2.09124, 26, 15, 0.198721, 0.0684459, 0.476026, 0.085325
4, 50.3145, 1000, 4227072, 4227072, 80.121, 8.91016, 104.812, 56.4375, 19, 2.21027, 26, 14, 0.201025, 0.0707643, 0.564851, 0.0733947
4, 49.4084, 1000, 4227072, 4227072, 81.5904, 9.56817, 104.812, 64.5, 20, 2.3735, 26, 16, 0.197048, 0.0692751, 0.495148, 0.0817052
4, 47.5122, 1000, 4227072, 4227072, 84.8466, 8.69323, 100.781, 56.4375, 21, 2.15646, 25, 14, 0.189555, 0.0780757, 0.755681, 0.0784247
4, 48.36, 1000, 4227072, 4227072, 83.3592, 9.00775, 100.781, 60.4688, 20, 2.23448, 25, 15, 0.19299, 0.0767175, 0.68496, 0.0795156
4, 48.3508, 1000, 4227072, 4227072, 83.375, 9.66063, 104.812, 60.4688, 20, 2.39644, 26, 15, 0.192664, 0.0772633, 0.500268, 0.0747719
4, 48.0147, 1000, 4227072, 4227072, 83.9586, 10.6057, 100.781, 60.4688, 20, 2.63088, 25, 15, 0.191591, 0.0759115, 0.775617, 0.0693912
4, 47.7448, 1000, 4227072, 4227072, 84.4332, 8.48229, 96.75, 64.5, 20, 2.10413, 24, 16, 0.190713, 0.0746267, 0.466473, 0.079117
4, 49.4787, 1000, 4227072, 4227072, 81.4745, 9.67874, 108.844, 60.4688, 20, 2.40093, 27, 15, 0.197566, 0.0735718, 0.596706, 0.0749031
4, 49.8138, 1000, 4227072, 4227072, 80.9264, 7.45145, 96.75, 64.5, 20, 1.84842, 24, 16, 0.198974, 0.0734414, 0.747483, 0.0779566
8, 36.7671, 1000, 4227072, 4227072, 109.643, 8.31063, 133.031, 92.7188, 27, 2.06155, 33, 23, 0.292667, 0.123023, 0.886542, 0.0903106
8, 36.6046, 1000, 4227072, 4227072, 110.13, 10.8331, 129, 88.6875, 27, 2.68727, 32, 22, 0.29145, 0.126993, 1.11847, 0.0944812
8, 36.4373, 1000, 4227072, 4227072, 110.635, 9.84507, 137.062, 96.75, 27, 2.44219, 34, 24, 0.289794, 0.120748, 0.832292, 0.0760748
8, 35.9514, 1000, 4227072, 4227072, 112.131, 11.2113, 129, 76.5938, 27, 2.78109, 32, 19, 0.285947, 0.128238, 1.00465, 0.0749081
8, 36.9847, 1000, 4227072, 4227072, 108.998, 10.4284, 133.031, 88.6875, 27, 2.5869, 33, 22, 0.293075, 0.129694, 0.987947, 0.0795356
8, 36.3574, 1000, 4227072, 4227072, 110.878, 9.55791, 129, 88.6875, 27, 2.37096, 32, 22, 0.289358, 0.123705, 0.903113, 0.0943399
8, 36.5173, 1000, 4227072, 4227072, 110.393, 9.88169, 124.969, 76.5938, 27, 2.45127, 31, 19, 0.290624, 0.121989, 0.858453, 0.0920835
8, 36.7994, 1000, 4227072, 4227072, 109.547, 10.8235, 133.031, 76.5938, 27, 2.68491, 33, 19, 0.292838, 0.121011, 0.730201, 0.0849809
8, 36.6126, 1000, 4227072, 4227072, 110.106, 7.90988, 124.969, 88.6875, 27, 1.96214, 31, 22, 0.291937, 0.126553, 1.19874, 0.0829326
8, 36.7892, 1000, 4227072, 4227072, 109.577, 10.9238, 129, 76.5938, 27, 2.70977, 32, 19, 0.292937, 0.125196, 0.829182, 0.089176
16, 32.5329, 1000, 4227072, 4227072, 123.913, 14.0302, 153.188, 88.6875, 30, 3.48036, 38, 22, 0.513798, 0.30816, 2.16436, 0.120744
16, 31.7686, 1000, 4227072, 4227072, 126.894, 13.1155, 161.25, 104.812, 31, 3.25345, 40, 26, 0.504354, 0.292761, 2.12897, 0.12511
16, 32.3406, 1000, 4227072, 4227072, 124.65, 14.0768, 153.188, 92.7188, 30, 3.49193, 38, 23, 0.510192, 0.289625, 1.86646, 0.120309
16, 32.1034, 1000, 4227072, 4227072, 125.571, 11.9897, 145.125, 96.75, 31, 2.97418, 36, 24, 0.509021, 0.292095, 2.34788, 0.0936456
16, 32.6965, 1000, 4227072, 4227072, 123.293, 12.7009, 157.219, 88.6875, 30, 3.15062, 39, 22, 0.517821, 0.322822, 2.57865, 0.119352
16, 32.4086, 1000, 4227072, 4227072, 124.388, 10.7749, 145.125, 92.7188, 30, 2.67285, 36, 23, 0.513578, 0.322508, 3.15296, 0.092311
16, 32.404, 1000, 4227072, 4227072, 124.406, 10.3974, 149.156, 96.75, 30, 2.57919, 37, 24, 0.513102, 0.323607, 1.94447, 0.106296
16, 32.3003, 1000, 4227072, 4227072, 124.806, 10.5475, 145.125, 96.75, 30, 2.61644, 36, 24, 0.512711, 0.343819, 1.85858, 0.109569
16, 32.143, 1000, 4227072, 4227072, 125.416, 14.053, 153.188, 84.6562, 31, 3.486, 38, 21, 0.510338, 0.321039, 2.03097, 0.094491
16, 32.3174, 1000, 4227072, 4227072, 124.739, 11.8419, 145.125, 88.6875, 30, 2.93752, 36, 22, 0.511653, 0.288438, 1.82491, 0.099916
