Thread, Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
1, 122.657, 1000, 4227072, 4227072, 32.866, 3.76143, 44.3438, 24.1875, 8, 0.933067, 11, 6, 0.122625, 0.0286548, 0.31644, 0.071926
1, 123.067, 1000, 4227072, 4227072, 32.7565, 3.59772, 40.3125, 20.1562, 8, 0.892458, 10, 5, 0.123034, 0.0282332, 0.357224, 0.0717715
1, 126.085, 1000, 4227072, 4227072, 31.9726, 3.64791, 40.3125, 20.1562, 7, 0.904907, 10, 5, 0.126053, 0.0313068, 0.462515, 0.0710705
1, 117.611, 1000, 4227072, 4227072, 34.2761, 2.88103, 44.3438, 28.2188, 8, 0.714673, 11, 7, 0.11758, 0.0270385, 0.292806, 0.0723467
1, 121.384, 1000, 4227072, 4227072, 33.2108, 3.55879, 40.3125, 24.1875, 8, 0.882802, 10, 6, 0.121351, 0.0321434, 0.394751, 0.0709552
1, 120.393, 1000, 4227072, 4227072, 33.484, 3.37076, 40.3125, 24.1875, 8, 0.836158, 10, 6, 0.120362, 0.0291165, 0.451959, 0.071853
1, 119.456, 1000, 4227072, 4227072, 33.7468, 3.63099, 40.3125, 24.1875, 8, 0.900711, 10, 6, 0.119424, 0.0316202, 0.407589, 0.0704621
1, 120.776, 1000, 4227072, 4227072, 33.3778, 3.42552, 40.3125, 24.1875, 8, 0.84974, 10, 6, 0.120743, 0.02845, 0.328525, 0.0723507
1, 120.994, 1000, 4227072, 4227072, 33.3177, 3.92816, 40.3125, 16.125, 8, 0.974428, 10, 4, 0.120962, 0.0329868, 0.434313, 0.0705145
1, 119.784, 1000, 4227072, 4227072, 33.6545, 3.37837, 44.3438, 24.1875, 8, 0.838046, 11, 6, 0.119751, 0.0308631, 0.386605, 0.0707103
2, 75.4337, 1000, 4227072, 4227072, 53.441, 5.578, 64.5, 40.3125, 13, 1.38369, 16, 10, 0.150713, 0.0541334, 0.391283, 0.0759688
2, 75.4269, 1000, 4227072, 4227072, 53.4458, 5.10491, 64.5, 40.3125, 13, 1.26633, 16, 10, 0.150733, 0.0504809, 0.375695, 0.0778127
2, 85.7689, 1000, 4227072, 4227072, 47.0013, 4.46624, 56.4375, 36.2812, 11, 1.1079, 14, 9, 0.171471, 0.047912, 0.397184, 0.0723406
2, 77.016, 1000, 4227072, 4227072, 52.343, 5.18954, 64.5, 40.3125, 12, 1.28733, 16, 10, 0.15396, 0.0510202, 0.388504, 0.0691955
2, 75.3989, 1000, 4227072, 4227072, 53.4656, 5.78112, 64.5, 32.25, 13, 1.43408, 16, 8, 0.150717, 0.0514497, 0.516899, 0.0744438
2, 74.8713, 1000, 4227072, 4227072, 53.8424, 5.95223, 64.5, 24.1875, 13, 1.47652, 16, 6, 0.149615, 0.05238, 0.45086, 0.0723478
2, 85.6071, 1000, 4227072, 4227072, 47.0901, 10.9701, 68.5312, 16.125, 11, 2.72127, 17, 4, 0.171022, 0.104167, 1.06008, 0.0789062
2, 76.1198, 1000, 4227072, 4227072, 52.9593, 5.1401, 64.5, 40.3125, 13, 1.27506, 16, 10, 0.152159, 0.0514197, 0.601651, 0.0724559
2, 78.3134, 1000, 4227072, 4227072, 51.4759, 6.30525, 64.5, 36.2812, 12, 1.56409, 16, 9, 0.156535, 0.0532974, 0.541356, 0.0741733
2, 81.0373, 1000, 4227072, 4227072, 49.7456, 4.72706, 60.4688, 36.2812, 12, 1.1726, 15, 9, 0.161921, 0.0471024, 0.384084, 0.0839192
4, 54.2614, 1000, 4227072, 4227072, 74.2931, 6.94564, 92.7188, 60.4688, 18, 1.72295, 23, 15, 0.216698, 0.0784821, 0.601951, 0.0841845
4, 54.5462, 1000, 4227072, 4227072, 73.9052, 7.23239, 88.6875, 60.4688, 18, 1.79408, 22, 15, 0.217898, 0.0773625, 0.627008, 0.0896984
4, 54.3317, 1000, 4227072, 4227072, 74.1971, 7.53575, 88.6875, 60.4688, 18, 1.86933, 22, 15, 0.217081, 0.0809719, 1.23737, 0.0818943
4, 55.0079, 1000, 4227072, 4227072, 73.285, 7.1792, 84.6562, 56.4375, 18, 1.78089, 21, 14, 0.219671, 0.0760423, 0.563354, 0.0909752
