Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
1, 69.01, 1000, 4194304, 4194304, 57.9626, 14, 5.40987, 22, 1, 0.0689955, 0.943389, 0.0157098
1, 58.9969, 1000, 4194304, 4194304, 67.8002, 16, 1.52663, 21, 13, 0.0589792, 0.271906, 0.015506
1, 59.4337, 1000, 4194304, 4194304, 67.3019, 16, 1.886, 21, 12, 0.0594194, 0.269589, 0.0153928
1, 58.3968, 1000, 4194304, 4194304, 68.4969, 17, 1.32556, 20, 14, 0.0583802, 0.226654, 0.0144771
1, 58.9243, 1000, 4194304, 4194304, 67.8837, 16, 1.29731, 20, 14, 0.05891, 0.265557, 0.0149172
1, 59.2739, 1000, 4194304, 4194304, 67.4833, 16, 1.62372, 20, 13, 0.0592577, 0.271909, 0.0150961
1, 58.7276, 1000, 4194304, 4194304, 68.111, 17, 1.58906, 21, 13, 0.0587131, 0.255511, 0.0153455
1, 59.0442, 1000, 4194304, 4194304, 67.7458, 16, 1.78948, 22, 12, 0.0590296, 0.272571, 0.0149178
1, 58.8304, 1000, 4194304, 4194304, 67.992, 16, 1.66491, 20, 13, 0.0588125, 0.273071, 0.0145397
1, 59.5397, 1000, 4194304, 4194304, 67.182, 16, 1.97204, 21, 11, 0.0595248, 0.283532, 0.0149213
2, 43.5347, 1000, 4194304, 4194304, 91.8807, 22, 2.78164, 28, 15, 0.0870153, 0.436175, 0.0146391
2, 41.9661, 1000, 4194304, 4194304, 95.3151, 23, 2.36127, 29, 19, 0.0838793, 0.344156, 0.0159728
2, 44.0992, 1000, 4194304, 4194304, 90.7045, 22, 2.94873, 28, 16, 0.0881336, 0.350252, 0.0160935
2, 42.4013, 1000, 4194304, 4194304, 94.3367, 23, 1.92619, 28, 18, 0.0847427, 0.337598, 0.0177086
2, 42.4016, 1000, 4194304, 4194304, 94.336, 23, 2.06078, 28, 19, 0.0847442, 0.347073, 0.0145694
2, 42.916, 1000, 4194304, 4194304, 93.2053, 23, 1.84536, 27, 19, 0.085785, 0.351094, 0.0158453
2, 42.7408, 1000, 4194304, 4194304, 93.5873, 23, 2.56676, 29, 16, 0.085417, 0.464365, 0.0175386
2, 41.3941, 1000, 4194304, 4194304, 96.6321, 24, 1.82429, 28, 20, 0.0827275, 0.333767, 0.0161406
2, 43.3062, 1000, 4194304, 4194304, 92.3654, 23, 2.36858, 27, 15, 0.086553, 0.352485, 0.0165278
2, 43.6747, 1000, 4194304, 4194304, 91.5861, 22, 2.2383, 26, 17, 0.0872861, 0.357691, 0.0159223
4, 35.0555, 1000, 4194304, 4194304, 114.105, 28, 2.06328, 33, 24, 0.140055, 0.535807, 0.0241736
4, 35.2721, 1000, 4194304, 4194304, 113.404, 28, 1.68633, 33, 26, 0.140581, 0.65023, 0.0230928
4, 35.3302, 1000, 4194304, 4194304, 113.217, 28, 1.58618, 31, 25, 0.141187, 0.508707, 0.0221238
4, 35.1965, 1000, 4194304, 4194304, 113.648, 28, 2.05921, 32, 24, 0.140632, 0.552787, 0.0265611
4, 34.8976, 1000, 4194304, 4194304, 114.621, 28, 2.13033, 34, 25, 0.139458, 0.542507, 0.0227291
4, 35.0904, 1000, 4194304, 4194304, 113.991, 28, 1.86836, 33, 25, 0.140188, 0.735968, 0.0180894
4, 35.3255, 1000, 4194304, 4194304, 113.233, 28, 2.14985, 33, 25, 0.14112, 1.18902, 0.0227841
4, 34.9865, 1000, 4194304, 4194304, 114.33, 28, 2.09064, 33, 25, 0.139828, 2.24823, 0.0249704
4, 35.5271, 1000, 4194304, 4194304, 112.59, 28, 2.43469, 34, 23, 0.142001, 0.615939, 0.0228311
4, 35.1072, 1000, 4194304, 4194304, 113.937, 28, 1.70269, 32, 26, 0.140234, 0.664221, 0.0176691
8, 32.5494, 1000, 4194304, 4194304, 122.89, 30, 1.89412, 35, 27, 0.259635, 1.05314, 0.0266015
8, 32.5139, 1000, 4194304, 4194304, 123.024, 30, 1.778, 35, 28, 0.259368, 1.04553, 0.0403757
8, 32.5757, 1000, 4194304, 4194304, 122.791, 30, 1.55769, 34, 27, 0.259935, 1.39478, 0.0365949
8, 32.4816, 1000, 4194304, 4194304, 123.147, 30, 1.93441, 34, 27, 0.259065, 1.0949, 0.0369338
