Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
4, 38.6553, 1000, 4227072, 4227072, 104.287, 25, 2.08172, 31, 20, 0.15448, 0.726166, 0.0272154
4, 38.947, 1000, 4227072, 4227072, 103.506, 25, 1.87595, 29, 22, 0.15545, 0.747256, 0.0235897
4, 38.9263, 1000, 4227072, 4227072, 103.561, 25, 2.5796, 31, 17, 0.155446, 1.14038, 0.0227463
4, 38.9143, 1000, 4227072, 4227072, 103.593, 25, 2.36138, 30, 20, 0.155203, 0.831632, 0.0291657
4, 38.6134, 1000, 4227072, 4227072, 104.4, 25, 2.09924, 31, 22, 0.154285, 0.6477, 0.0244137
4, 39.5203, 1000, 4227072, 4227072, 102.004, 25, 1.7545, 29, 21, 0.157804, 1.54389, 0.0259325
4, 38.5925, 1000, 4227072, 4227072, 104.457, 25, 1.90006, 29, 20, 0.15421, 0.667416, 0.0253594
4, 39.3687, 1000, 4227072, 4227072, 102.397, 25, 1.94284, 30, 20, 0.157156, 0.976392, 0.0269197
4, 38.8878, 1000, 4227072, 4227072, 103.664, 25, 2.61914, 31, 17, 0.155372, 0.918014, 0.0226568
8, 35.0752, 1000, 4227072, 4227072, 114.932, 28, 1.66879, 31, 25, 0.279312, 1.31168, 0.0368132
8, 34.7436, 1000, 4227072, 4227072, 116.029, 28, 1.87986, 32, 24, 0.276711, 1.12628, 0.0408666
8, 34.9965, 1000, 4227072, 4227072, 115.19, 28, 2.03359, 32, 24, 0.279162, 2.02161, 0.0317892
8, 34.8736, 1000, 4227072, 4227072, 115.596, 28, 2.02832, 33, 26, 0.277998, 1.16267, 0.0331476
8, 34.8774, 1000, 4227072, 4227072, 115.583, 28, 2.1619, 32, 24, 0.278285, 1.0399, 0.0296779
8, 34.9395, 1000, 4227072, 4227072, 115.378, 28, 1.89473, 32, 24, 0.278642, 1.42424, 0.0352959
8, 35.163, 1000, 4227072, 4227072, 114.645, 28, 2.14123, 32, 24, 0.280674, 1.4998, 0.0386142
8, 34.8314, 1000, 4227072, 4227072, 115.736, 28, 1.66756, 31, 25, 0.277724, 1.05969, 0.0294035
8, 34.6178, 1000, 4227072, 4227072, 116.45, 28, 1.94579, 33, 24, 0.276239, 0.923054, 0.0366115
8, 34.8952, 1000, 4227072, 4227072, 115.524, 28, 1.95698, 32, 23, 0.278445, 0.93604, 0.0289585
16, 33.551, 1000, 4227072, 4227072, 120.153, 29, 2.20064, 34, 24, 0.533921, 2.39914, 0.0464953
16, 33.496, 1000, 4227072, 4227072, 120.35, 29, 2.50038, 35, 23, 0.532891, 2.31142, 0.0442301
16, 33.4727, 1000, 4227072, 4227072, 120.434, 29, 1.67253, 34, 27, 0.5323, 1.87478, 0.0510541
16, 33.6286, 1000, 4227072, 4227072, 119.876, 29, 2.32941, 35, 25, 0.534518, 2.46, 0.038411
16, 33.6288, 1000, 4227072, 4227072, 119.875, 29, 1.93698, 34, 26, 0.534947, 1.76534, 0.0483179
16, 33.52, 1000, 4227072, 4227072, 120.264, 29, 1.92816, 34, 26, 0.532832, 2.32257, 0.0509068
16, 33.6762, 1000, 4227072, 4227072, 119.706, 29, 1.80435, 33, 26, 0.535494, 2.78501, 0.0371351
16, 33.5086, 1000, 4227072, 4227072, 120.305, 29, 2.19417, 34, 26, 0.53278, 2.39877, 0.0408795
16, 33.5538, 1000, 4227072, 4227072, 120.143, 29, 1.62544, 33, 26, 0.533716, 2.02373, 0.0440373
16, 33.7027, 1000, 4227072, 4227072, 119.612, 29, 2.34642, 34, 25, 0.536074, 2.77302, 0.0536516
