Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
1, 64.3736, 1000, 4194304, 4194304, 62.1372, 15, 1.58365, 21, 12, 0.0643568, 0.138896, 0.0228128
1, 64.6177, 1000, 4194304, 4194304, 61.9025, 15, 1.86705, 20, 12, 0.0646022, 0.14989, 0.0232838
1, 64.0917, 1000, 4194304, 4194304, 62.4106, 15, 1.84923, 20, 12, 0.0640764, 0.119598, 0.0234137
1, 64.6667, 1000, 4194304, 4194304, 61.8556, 15, 1.90908, 21, 12, 0.0646507, 0.13193, 0.0231462
1, 64.9613, 1000, 4194304, 4194304, 61.5751, 15, 1.84197, 20, 11, 0.0649455, 0.135278, 0.0229662
1, 64.5471, 1000, 4194304, 4194304, 61.9703, 15, 1.93521, 22, 12, 0.0645308, 0.135678, 0.0230871
1, 65.0753, 1000, 4194304, 4194304, 61.4673, 15, 1.82372, 20, 12, 0.0650593, 0.13865, 0.0236673
1, 64.8517, 1000, 4194304, 4194304, 61.6792, 15, 1.81019, 20, 11, 0.064836, 0.137714, 0.0236018
1, 64.9209, 1000, 4194304, 4194304, 61.6134, 15, 1.78223, 21, 12, 0.0649056, 0.161208, 0.0232373
1, 65.1243, 1000, 4194304, 4194304, 61.421, 15, 1.52353, 18, 12, 0.0651086, 0.125208, 0.0228921
2, 42.0269, 1000, 4194304, 4194304, 95.177, 23, 2.48445, 28, 17, 0.0839916, 0.593386, 0.0231968
2, 41.4922, 1000, 4194304, 4194304, 96.4036, 24, 2.19728, 30, 20, 0.0829427, 0.328295, 0.0247739
2, 41.1595, 1000, 4194304, 4194304, 97.1829, 24, 2.56928, 29, 16, 0.0822861, 0.335398, 0.0240711
2, 41.6961, 1000, 4194304, 4194304, 95.9322, 23, 1.94873, 28, 18, 0.0833684, 0.368163, 0.0231753
2, 42.0919, 1000, 4194304, 4194304, 95.0303, 23, 2.24462, 30, 20, 0.0841557, 0.318375, 0.0229078
2, 41.6602, 1000, 4194304, 4194304, 96.0148, 24, 2.58844, 29, 17, 0.0832743, 0.364488, 0.0235275
2, 41.4109, 1000, 4194304, 4194304, 96.5929, 24, 2.10429, 28, 17, 0.0827783, 0.331093, 0.0233238
2, 41.1704, 1000, 4194304, 4194304, 97.1572, 24, 2.17973, 29, 21, 0.0823046, 0.322176, 0.0234482
2, 41.2607, 1000, 4194304, 4194304, 96.9447, 24, 2.34, 30, 20, 0.0824899, 0.319399, 0.0240672
2, 41.5695, 1000, 4194304, 4194304, 96.2244, 24, 2.20006, 29, 18, 0.0830888, 0.319839, 0.0237406
4, 32.6955, 1000, 4194304, 4194304, 122.341, 30, 2.55089, 35, 24, 0.130567, 0.5734, 0.0249266
4, 32.7328, 1000, 4194304, 4194304, 122.202, 30, 1.94998, 34, 27, 0.130769, 1.24977, 0.029896
4, 32.7738, 1000, 4194304, 4194304, 122.049, 30, 2.04757, 34, 26, 0.130928, 0.647024, 0.0242182
4, 32.843, 1000, 4194304, 4194304, 121.792, 30, 2.40631, 38, 26, 0.131223, 0.621117, 0.0319051
4, 32.8974, 1000, 4194304, 4194304, 121.59, 30, 2.70901, 38, 26, 0.131428, 0.411967, 0.0271431
4, 32.8815, 1000, 4194304, 4194304, 121.649, 30, 2.38083, 34, 25, 0.131361, 0.659686, 0.0290682
4, 32.8636, 1000, 4194304, 4194304, 121.715, 30, 2.16646, 36, 25, 0.131331, 0.757038, 0.0275995
