Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
1, 70.5567, 1000, 4194304, 4194304, 56.692, 14, 4.95464, 21, 1, 0.0705387, 1.18934, 0.0190641
1, 60.8874, 1000, 4194304, 4194304, 65.695, 16, 2.23506, 21, 12, 0.0608702, 0.30747, 0.0186417
1, 61.895, 1000, 4194304, 4194304, 64.6256, 16, 2.36007, 21, 9, 0.0618819, 0.270682, 0.0188997
1, 63.2188, 1000, 4194304, 4194304, 63.2723, 15, 2.4174, 21, 9, 0.0632032, 0.306699, 0.0192217
1, 61.5549, 1000, 4194304, 4194304, 64.9827, 16, 2.33177, 20, 11, 0.0615415, 0.306262, 0.0188144
1, 61.4316, 1000, 4194304, 4194304, 65.113, 16, 2.35695, 21, 10, 0.0614166, 0.265847, 0.019055
1, 59.763, 1000, 4194304, 4194304, 66.931, 16, 1.93917, 21, 11, 0.0597489, 0.268767, 0.0190172
1, 60.771, 1000, 4194304, 4194304, 65.8209, 16, 2.21984, 21, 10, 0.0607573, 0.26774, 0.0189021
1, 61.585, 1000, 4194304, 4194304, 64.9509, 16, 2.52398, 21, 9, 0.0615716, 0.300726, 0.0188744
1, 60.0148, 1000, 4194304, 4194304, 66.6502, 16, 2.27607, 21, 7, 0.0600018, 0.307292, 0.0189653
2, 46.7404, 1000, 4194304, 4194304, 85.5791, 21, 2.53297, 26, 16, 0.0934411, 0.495478, 0.0198554
2, 45.3283, 1000, 4194304, 4194304, 88.2451, 22, 2.32575, 26, 14, 0.0906324, 1.12292, 0.020645
2, 44.766, 1000, 4194304, 4194304, 89.3535, 22, 1.97165, 27, 18, 0.0895031, 0.384941, 0.0194377
2, 46.2405, 1000, 4194304, 4194304, 86.5042, 21, 2.57834, 26, 14, 0.0924467, 0.373808, 0.0195359
2, 46.172, 1000, 4194304, 4194304, 86.6325, 21, 2.40701, 26, 15, 0.0923246, 0.526211, 0.0187911
2, 46.7857, 1000, 4194304, 4194304, 85.4962, 21, 2.47977, 26, 15, 0.0933664, 0.738857, 0.0197276
2, 46.9841, 1000, 4194304, 4194304, 85.1351, 21, 2.61508, 25, 14, 0.0939326, 0.52019, 0.018706
2, 46.1544, 1000, 4194304, 4194304, 86.6655, 21, 2.1433, 27, 16, 0.0922877, 0.529566, 0.0195391
2, 46.9738, 1000, 4194304, 4194304, 85.1538, 21, 2.47821, 26, 14, 0.0939195, 0.727036, 0.0186683
2, 45.741, 1000, 4194304, 4194304, 87.4489, 21, 2.17237, 25, 14, 0.0912333, 0.495884, 0.0197655
4, 38.2394, 1000, 4194304, 4194304, 104.604, 26, 2.11023, 30, 22, 0.152801, 1.23721, 0.0278148
4, 38.3155, 1000, 4194304, 4194304, 104.396, 26, 1.86702, 31, 22, 0.153092, 0.523421, 0.0265457
4, 38.384, 1000, 4194304, 4194304, 104.21, 26, 1.73185, 30, 21, 0.153428, 1.20237, 0.0187099
4, 38.08, 1000, 4194304, 4194304, 105.042, 26, 1.99234, 29, 20, 0.152185, 0.764687, 0.0228624
4, 38.165, 1000, 4194304, 4194304, 104.808, 26, 2.3153, 31, 20, 0.152533, 0.775434, 0.0242806
4, 37.876, 1000, 4194304, 4194304, 105.608, 26, 2.12592, 30, 20, 0.15138, 0.583702, 0.028715
4, 38.2259, 1000, 4194304, 4194304, 104.641, 26, 2.23956, 30, 20, 0.152782, 0.625443, 0.0248838
4, 38.3223, 1000, 4194304, 4194304, 104.378, 26, 1.71617, 29, 21, 0.153135, 0.653526, 0.0208314
4, 38.7497, 1000, 4194304, 4194304, 103.227, 25, 2.35791, 31, 20, 0.154434, 1.15456, 0.0201989
4, 38.1727, 1000, 4194304, 4194304, 104.787, 26, 1.78842, 30, 21, 0.152596, 0.763986, 0.0285813
8, 34.8146, 1000, 4194304, 4194304, 114.894, 28, 2.46201, 33, 21, 0.277852, 0.915202, 0.0332028
8, 35.0317, 1000, 4194304, 4194304, 114.182, 28, 2.24095, 32, 19, 0.279548, 1.3118, 0.0298708
8, 34.7951, 1000, 4194304, 4194304, 114.959, 28, 2.45094, 34, 22, 0.277616, 2.33786, 0.0386611
8, 34.7843, 1000, 4194304, 4194304, 114.994, 28, 2.38328, 33, 20, 0.277786, 0.916307, 0.0317907
8, 35.0084, 1000, 4194304, 4194304, 114.258, 28, 2.6936, 32, 17, 0.279444, 1.20514, 0.0317733
8, 34.8368, 1000, 4194304, 4194304, 114.821, 28, 2.47645, 33, 20, 0.27806, 1.08959, 0.0393141
8, 34.6907, 1000, 4194304, 4194304, 115.305, 28, 2.55021, 33, 19, 0.27677, 0.939491, 0.0353395
8, 34.6777, 1000, 4194304, 4194304, 115.348, 28, 2.30031, 33, 22, 0.276641, 1.51938, 0.0397418
8, 34.8514, 1000, 4194304, 4194304, 114.773, 28, 2.61917, 32, 20, 0.278126, 1.13053, 0.0373751
8, 34.7266, 1000, 4194304, 4194304, 115.185, 28, 2.38085, 33, 20, 0.277173, 0.99056, 0.0348003
16, 33.7366, 1000, 4194304, 4194304, 118.565, 29, 2.62238, 35, 21, 0.536019, 2.01504, 0.0484643
16, 33.7199, 1000, 4194304, 4194304, 118.624, 29, 2.65896, 35, 21, 0.536835, 2.46042, 0.0539007
16, 33.7834, 1000, 4194304, 4194304, 118.401, 29, 2.526, 34, 20, 0.537078, 2.18303, 0.0479288
16, 33.8997, 1000, 4194304, 4194304, 117.995, 29, 3.18317, 35, 19, 0.539003, 2.375, 0.0332694
16, 33.7619, 1000, 4194304, 4194304, 118.477, 29, 2.20966, 34, 23, 0.53639, 2.38198, 0.0435571
16, 33.7838, 1000, 4194304, 4194304, 118.4, 29, 2.3601, 33, 20, 0.537087, 2.17677, 0.0422972
16, 33.6842, 1000, 4194304, 4194304, 118.75, 29, 2.56986, 33, 20, 0.535088, 2.80049, 0.0433532
16, 33.7336, 1000, 4194304, 4194304, 118.576, 29, 2.47602, 33, 21, 0.53643, 2.09489, 0.0408071
16, 33.7462, 1000, 4194304, 4194304, 118.532, 29, 2.55062, 35, 20, 0.536283, 2.93071, 0.0506822
16, 33.8212, 1000, 4194304, 4194304, 118.269, 29, 3.02202, 35, 22, 0.537726, 2.20067, 0.0360176
