114.375, 1000, 4194304, 4194304, 34.9728, 3.40962, 44, 24, 8, 0.852406, 11, 6, 0.114348, 0.0308926, 0.437222, 0.0547433
113.709, 1000, 4194304, 4194304, 35.1775, 3.13739, 44, 24, 8, 0.784348, 11, 6, 0.113682, 0.0288226, 0.341694, 0.0517696
112.099, 1000, 4194304, 4194304, 35.6826, 3.35904, 44, 24, 8, 0.83976, 11, 6, 0.112074, 0.025897, 0.370337, 0.0533316
113.627, 1000, 4194304, 4194304, 35.203, 3.92277, 44, 24, 8, 0.980692, 11, 6, 0.113601, 0.0317117, 0.430819, 0.0541335
111.588, 1000, 4194304, 4194304, 35.8461, 2.74639, 44, 28, 8, 0.686598, 11, 7, 0.111563, 0.0250241, 0.233639, 0.0480363
112.475, 1000, 4194304, 4194304, 35.5634, 3.63152, 44, 24, 8, 0.907879, 11, 6, 0.112449, 0.0297708, 0.457802, 0.0506867
112.344, 1000, 4194304, 4194304, 35.6049, 3.28171, 40, 24, 8, 0.820428, 10, 6, 0.112319, 0.0266165, 0.361946, 0.0534659
113.066, 1000, 4194304, 4194304, 35.3774, 3.05036, 44, 28, 8, 0.762589, 11, 7, 0.113041, 0.0239347, 0.231798, 0.0548093
113.079, 1000, 4194304, 4194304, 35.3736, 3.60818, 40, 28, 8, 0.902045, 10, 7, 0.113054, 0.0284204, 0.403354, 0.0500474
112.947, 1000, 4194304, 4194304, 35.4149, 3.61019, 44, 24, 8, 0.902547, 11, 6, 0.112921, 0.0265299, 0.40157, 0.0550238
63.2226, 1000, 4194304, 4194304, 63.2686, 6.32617, 80, 52, 15, 1.58154, 20, 13, 0.126317, 0.0444613, 0.364943, 0.0518452
65.556, 1000, 4194304, 4194304, 61.0165, 6.98184, 76, 44, 15, 1.74546, 19, 11, 0.131064, 0.0536788, 0.558121, 0.0495056
63.018, 1000, 4194304, 4194304, 63.4739, 6.37969, 72, 36, 15, 1.59492, 18, 9, 0.125987, 0.0421625, 0.390633, 0.0523949
63.7863, 1000, 4194304, 4194304, 62.7094, 6.37841, 72, 48, 15, 1.5946, 18, 12, 0.12748, 0.0424094, 0.40152, 0.0523489
63.1289, 1000, 4194304, 4194304, 63.3624, 5.43377, 76, 48, 15, 1.35844, 19, 12, 0.126124, 0.0421677, 0.37213, 0.0535489
63.2627, 1000, 4194304, 4194304, 63.2284, 7.09182, 76, 48, 15, 1.77295, 19, 12, 0.126449, 0.0444726, 0.356622, 0.0483747
63.335, 1000, 4194304, 4194304, 63.1562, 6.26959, 76, 44, 15, 1.5674, 19, 11, 0.126629, 0.0471098, 0.413281, 0.0511718
