Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
14.0857, 1795, 4194304, 4194304, 509.736, 127, 7.22823, 140, 114, 0.0469598, 0.225939, 0.0139079
12.8239, 1795, 4194304, 4194304, 559.891, 139, 11.0234, 161, 118, 0.0499029, 0.414391, 0.0125842
12.9053, 1795, 4194304, 4194304, 556.361, 139, 9.76388, 151, 124, 0.050218, 0.241485, 0.0142495
12.6138, 1795, 4194304, 4194304, 569.216, 142, 9.43037, 155, 127, 0.0490959, 0.236825, 0.0121117
12.8384, 1795, 4194304, 4194304, 559.261, 139, 10.9831, 156, 124, 0.0499706, 0.231155, 0.0132463
12.7758, 1795, 4194304, 4194304, 561.998, 140, 9.04367, 151, 125, 0.0495961, 0.213921, 0.0133822
12.7907, 1795, 4194304, 4194304, 561.344, 140, 12.1531, 161, 120, 0.0496705, 0.242791, 0.0132806
12.7232, 1795, 4194304, 4194304, 564.325, 141, 7.86631, 154, 129, 0.0494891, 0.211433, 0.013307
12.6996, 1795, 4194304, 4194304, 565.373, 141, 10.0495, 158, 128, 0.049285, 0.226791, 0.014376
12.6492, 1795, 4194304, 4194304, 567.626, 141, 7.61378, 156, 129, 0.0492327, 0.219513, 0.0133286
11.8928, 1795, 4194304, 4194304, 603.727, 150, 14.4763, 169, 124, 0.0527329, 0.329422, 0.0137944
11.8513, 1795, 4194304, 4194304, 605.841, 151, 11.4487, 170, 127, 0.0525576, 0.247324, 0.0132683
11.7847, 1795, 4194304, 4194304, 609.262, 152, 11.9901, 169, 134, 0.0523902, 0.270011, 0.0129514
11.7209, 1795, 4194304, 4194304, 612.579, 153, 10.9636, 170, 134, 0.0521022, 0.231278, 0.0130437
11.5948, 1795, 4194304, 4194304, 619.243, 154, 9.37017, 169, 141, 0.0515161, 0.255497, 0.0134414
11.7715, 1795, 4194304, 4194304, 609.946, 152, 11.225, 171, 137, 0.0523017, 0.24816, 0.0135792
11.751, 1795, 4194304, 4194304, 611.009, 152, 11.7497, 172, 137, 0.0521389, 0.263044, 0.0134595
11.8173, 1795, 4194304, 4194304, 607.586, 151, 11.2517, 167, 133, 0.0524189, 0.400255, 0.0138324
11.7514, 1795, 4194304, 4194304, 610.99, 152, 11.8851, 170, 134, 0.0522243, 0.289284, 0.0152381
11.0422, 1795, 4194304, 4194304, 650.232, 162, 12.5365, 176, 143, 0.055148, 0.375944, 0.013018
11.0413, 1795, 4194304, 4194304, 650.286, 162, 9.13634, 177, 150, 0.0551985, 0.252325, 0.0154217
11.2098, 1795, 4194304, 4194304, 640.511, 160, 11.3866, 178, 142, 0.0556401, 0.314014, 0.0135441
11.0752, 1795, 4194304, 4194304, 648.293, 162, 13.3947, 181, 140, 0.0553348, 0.425248, 0.0135948
11.035, 1795, 4194304, 4194304, 650.655, 162, 13.9877, 178, 137, 0.0551715, 0.287948, 0.0135473
11.026, 1795, 4194304, 4194304, 651.191, 162, 11.7597, 182, 147, 0.054843, 0.258498, 0.0133728
11.0069, 1795, 4194304, 4194304, 652.316, 163, 10.8485, 180, 145, 0.0549959, 0.288536, 0.0132311
10.9506, 1795, 4194304, 4194304, 655.673, 163, 11.2354, 183, 145, 0.0544729, 0.236216, 0.0132927
10.9997, 1795, 4194304, 4194304, 652.747, 163, 11.6738, 179, 146, 0.054856, 0.282329, 0.0132889
10.5851, 1795, 4194304, 4194304, 678.315, 169, 10.4478, 184, 150, 0.058705, 0.309164, 0.015344
10.4259, 1795, 4194304, 4194304, 688.669, 172, 11.6528, 192, 154, 0.0575932, 0.277505, 0.0142794
10.3479, 1795, 4194304, 4194304, 693.86, 173, 14.8881, 191, 147, 0.0573994, 0.270813, 0.0135039
10.2139, 1795, 4194304, 4194304, 702.964, 175, 16.3653, 201, 145, 0.0565385, 0.289436, 0.0125452
10.4056, 1795, 4194304, 4194304, 690.012, 172, 10.8161, 190, 154, 0.0575716, 0.387062, 0.01349
10.4592, 1795, 4194304, 4194304, 686.479, 171, 13.2166, 194, 152, 0.0578327, 0.297421, 0.0137902
10.4693, 1795, 4194304, 4194304, 685.815, 171, 11.3573, 193, 159, 0.0579705, 0.365598, 0.013053
10.5721, 1795, 4194304, 4194304, 679.144, 169, 15.2042, 192, 142, 0.0585388, 0.396267, 0.0135845
10.6333, 1795, 4194304, 4194304, 675.24, 168, 11.9796, 186, 144, 0.0587878, 0.311249, 0.0131737
10.0234, 1795, 4194304, 4194304, 716.326, 179, 16.3924, 205, 150, 0.0610034, 0.540719, 0.0133372
10.1195, 1795, 4194304, 4194304, 709.519, 177, 15.2971, 198, 152, 0.0613192, 0.31482, 0.0137217
10.0836, 1795, 4194304, 4194304, 712.047, 178, 21.9231, 201, 130, 0.0611508, 0.416238, 0.0151241
9.90663, 1795, 4194304, 4194304, 724.767, 181, 14.3353, 205, 162, 0.0603019, 0.452147, 0.0129442
10.1652, 1795, 4194304, 4194304, 706.329, 176, 11.761, 198, 161, 0.0617677, 0.304017, 0.0143159
10.1735, 1795, 4194304, 4194304, 705.754, 176, 12.7558, 199, 160, 0.0618552, 0.375077, 0.0157941
10.0108, 1795, 4194304, 4194304, 717.224, 179, 13.5335, 201, 163, 0.0605787, 0.32444, 0.0133865
10.1572, 1795, 4194304, 4194304, 706.89, 176, 15.785, 203, 155, 0.0617784, 0.395293, 0.0129135
9.96486, 1795, 4194304, 4194304, 720.532, 180, 18.6466, 218, 152, 0.0606441, 0.370863, 0.0132046
9.8826, 1795, 4194304, 4194304, 726.529, 181, 17.9583, 217, 161, 0.0653867, 0.422702, 0.0145028
9.65564, 1795, 4194304, 4194304, 743.607, 185, 18.651, 213, 158, 0.0639065, 0.33142, 0.0158788
9.77986, 1795, 4194304, 4194304, 734.162, 183, 16.9124, 208, 163, 0.0647297, 0.39207, 0.0155162
