Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0318, 3785, 4194304, 4194304, 504.132, 126, 7.2895, 137, 110, 0.0467483, 0.23689, 0.00818617
30.0762, 4116, 4194304, 4194304, 547.41, 136, 8.09427, 148, 115, 0.0502396, 0.365748, 0.00821761
30.0822, 4135, 4194304, 4194304, 549.826, 137, 7.93334, 147, 111, 0.0499678, 0.332931, 0.00925595
30.0821, 4132, 4194304, 4194304, 549.431, 137, 9.15988, 154, 116, 0.0499851, 0.303945, 0.00842902
30.0549, 4141, 4194304, 4194304, 551.124, 137, 8.49097, 154, 119, 0.0499024, 0.330455, 0.00857734
30.0492, 4129, 4194304, 4194304, 549.632, 137, 9.13381, 153, 113, 0.0500327, 0.260369, 0.00787456
30.076, 4129, 4194304, 4194304, 549.142, 137, 8.00294, 149, 118, 0.0500615, 0.287836, 0.0094385
30.0343, 4128, 4194304, 4194304, 549.771, 137, 6.16851, 147, 127, 0.0500292, 0.264369, 0.00887393
30.0548, 4139, 4194304, 4194304, 550.86, 137, 6.82836, 153, 126, 0.049906, 0.223424, 0.00791711
30.0656, 4109, 4194304, 4194304, 546.671, 136, 10.1775, 159, 110, 0.0502906, 0.244139, 0.00775816
30.0494, 4461, 4194304, 4194304, 593.822, 148, 9.09977, 163, 116, 0.0529829, 0.311136, 0.00889354
30.0979, 4500, 4194304, 4194304, 598.047, 149, 8.97276, 166, 135, 0.052545, 0.298286, 0.00738554
30.047, 4496, 4194304, 4194304, 598.53, 149, 8.86528, 168, 134, 0.0525782, 0.292801, 0.00805561
30.1125, 4471, 4194304, 4194304, 593.907, 148, 7.52963, 167, 132, 0.0529079, 0.242907, 0.00804922
30.0632, 4465, 4194304, 4194304, 594.082, 148, 8.46222, 168, 133, 0.0529512, 0.282899, 0.00921032
30.0554, 4482, 4194304, 4194304, 596.499, 149, 9.26395, 167, 126, 0.0527186, 0.276192, 0.00835663
30.1117, 4366, 4194304, 4194304, 579.974, 144, 8.08546, 157, 131, 0.0541742, 0.351295, 0.00818407
30.0593, 4438, 4194304, 4194304, 590.566, 147, 7.20704, 161, 134, 0.0532726, 0.372101, 0.00844128
30.1102, 4538, 4194304, 4194304, 602.853, 150, 8.78275, 162, 127, 0.0521172, 0.265145, 0.00888606
30.0448, 4806, 4194304, 4194304, 639.845, 159, 10.206, 177, 135, 0.0553775, 0.341047, 0.00805345
30.0559, 4801, 4194304, 4194304, 638.944, 159, 9.01314, 176, 143, 0.0554359, 0.370869, 0.00861967
30.04, 4837, 4194304, 4194304, 644.074, 161, 10.0275, 178, 141, 0.0550291, 0.310359, 0.00822206
30.0866, 4744, 4194304, 4194304, 630.713, 157, 10.1225, 177, 136, 0.056104, 0.342655, 0.00865022
30.0681, 4694, 4194304, 4194304, 624.45, 156, 13.0712, 177, 127, 0.0567226, 0.410444, 0.00875392
30.044, 4818, 4194304, 4194304, 641.459, 160, 9.79966, 174, 134, 0.0552028, 0.44471, 0.00961021
30.0524, 4666, 4194304, 4194304, 621.048, 155, 10.7573, 175, 130, 0.0570602, 0.334708, 0.0102492
30.0995, 4796, 4194304, 4194304, 637.353, 159, 9.39038, 184, 141, 0.055487, 0.308288, 0.00946999
30.1042, 4784, 4194304, 4194304, 635.66, 158, 9.71342, 179, 139, 0.0556723, 0.322511, 0.00996477
30.1294, 4886, 4194304, 4194304, 648.669, 162, 14.4072, 200, 139, 0.0606371, 0.435807, 0.00985894
30.0939, 4948, 4194304, 4194304, 657.674, 164, 12.1835, 184, 139, 0.0598147, 0.586048, 0.00845189
30.0608, 4913, 4194304, 4194304, 653.742, 163, 11.1223, 181, 141, 0.0602172, 0.408485, 0.00854251
30.0807, 4979, 4194304, 4194304, 662.086, 165, 9.76035, 180, 131, 0.0594782, 0.339635, 0.00750933
30.0891, 5089, 4194304, 4194304, 676.523, 169, 11.3147, 195, 148, 0.0581523, 0.381929, 0.00746079
30.0648, 5083, 4194304, 4194304, 676.272, 169, 10.6903, 189, 137, 0.0581849, 0.363454, 0.00769869
30.0691, 4943, 4194304, 4194304, 657.552, 164, 11.3249, 185, 142, 0.059881, 0.375135, 0.00927008
