Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
1, 78.6949, 1000, 4194304, 4194304, 50.8292, 12, 4.89233, 18, 0, 0.0786796, 1.28389, 0.0290879
1, 66.5354, 1000, 4194304, 4194304, 60.1184, 15, 1.68643, 19, 9, 0.0665201, 0.321641, 0.029219
1, 66.2718, 1000, 4194304, 4194304, 60.3575, 15, 1.30241, 18, 13, 0.0662552, 0.139961, 0.0299481
1, 66.152, 1000, 4194304, 4194304, 60.4668, 15, 1.4834, 19, 12, 0.0661367, 0.126531, 0.0300155
1, 66.6458, 1000, 4194304, 4194304, 60.0188, 15, 1.51396, 19, 10, 0.0666302, 0.311443, 0.0294691
1, 66.0449, 1000, 4194304, 4194304, 60.5648, 15, 1.46641, 19, 11, 0.06603, 0.30016, 0.0297214
1, 66.144, 1000, 4194304, 4194304, 60.4741, 15, 1.37578, 19, 12, 0.0661263, 0.126734, 0.0291502
1, 66.3871, 1000, 4194304, 4194304, 60.2527, 15, 1.62964, 19, 10, 0.066371, 0.313425, 0.0294392
1, 66.3213, 1000, 4194304, 4194304, 60.3125, 15, 1.44358, 19, 12, 0.0663049, 0.138011, 0.0293236
1, 65.9957, 1000, 4194304, 4194304, 60.61, 15, 1.28565, 19, 13, 0.0659816, 0.138363, 0.0295006
2, 43.2129, 1000, 4194304, 4194304, 92.565, 23, 2.25284, 28, 17, 0.0863896, 0.368902, 0.0303349
2, 42.5867, 1000, 4194304, 4194304, 93.926, 23, 2.05117, 29, 19, 0.0851365, 0.33107, 0.0291112
2, 42.8127, 1000, 4194304, 4194304, 93.4302, 23, 2.23957, 29, 19, 0.085592, 0.372454, 0.0299463
2, 42.5598, 1000, 4194304, 4194304, 93.9854, 23, 1.89013, 28, 18, 0.085102, 0.32421, 0.0293042
2, 43.0626, 1000, 4194304, 4194304, 92.8881, 23, 2.38605, 28, 19, 0.0860942, 0.550042, 0.0291742
2, 42.109, 1000, 4194304, 4194304, 94.9915, 23, 1.96071, 28, 20, 0.084191, 0.344749, 0.0304907
2, 42.7917, 1000, 4194304, 4194304, 93.4762, 23, 2.56676, 29, 17, 0.0855461, 0.439631, 0.0293293
2, 42.7439, 1000, 4194304, 4194304, 93.5805, 23, 2.40993, 28, 18, 0.0854497, 0.515512, 0.0301502
2, 43.1497, 1000, 4194304, 4194304, 92.7006, 23, 1.89304, 27, 18, 0.0862607, 0.368819, 0.0296139
2, 42.938, 1000, 4194304, 4194304, 93.1575, 23, 2.36321, 28, 17, 0.0858238, 0.376372, 0.0303787
4, 33.4278, 1000, 4194304, 4194304, 119.661, 29, 2.30981, 36, 25, 0.13353, 0.680967, 0.0325797
4, 33.3002, 1000, 4194304, 4194304, 120.12, 30, 2.12801, 37, 27, 0.132735, 0.549352, 0.0344785
4, 33.3571, 1000, 4194304, 4194304, 119.914, 29, 1.93649, 36, 27, 0.133219, 0.5432, 0.0360224
4, 33.582, 1000, 4194304, 4194304, 119.112, 29, 2.6393, 37, 25, 0.134198, 0.444048, 0.0315447
4, 33.1876, 1000, 4194304, 4194304, 120.527, 30, 2.10294, 36, 26, 0.132579, 0.416664, 0.0320099
4, 33.6686, 1000, 4194304, 4194304, 118.805, 29, 2.01744, 34, 26, 0.134131, 0.468679, 0.0315414
4, 33.1103, 1000, 4194304, 4194304, 120.808, 30, 2.17597, 36, 26, 0.132278, 0.426716, 0.0301834
4, 33.9169, 1000, 4194304, 4194304, 117.935, 29, 3.19268, 35, 16, 0.135486, 1.18762, 0.0312532
4, 33.7089, 1000, 4194304, 4194304, 118.663, 29, 2.25672, 36, 25, 0.134653, 0.450592, 0.0301283
4, 33.0851, 1000, 4194304, 4194304, 120.9, 30, 2.12801, 36, 25, 0.13218, 0.451586, 0.0339286
8, 30.4955, 1000, 4194304, 4194304, 131.167, 32, 2.13993, 38, 29, 0.243146, 0.709741, 0.0614322
8, 30.4169, 1000, 4194304, 4194304, 131.506, 32, 2.22421, 38, 30, 0.242594, 0.78681, 0.0494901
8, 30.5335, 1000, 4194304, 4194304, 131.004, 32, 2.51456, 40, 28, 0.243515, 0.906109, 0.0426437
8, 30.4337, 1000, 4194304, 4194304, 131.433, 32, 2.28539, 40, 29, 0.24259, 0.919455, 0.0456264
8, 30.4886, 1000, 4194304, 4194304, 131.197, 32, 2.30567, 37, 29, 0.243112, 0.778189, 0.0516595
8, 30.5962, 1000, 4194304, 4194304, 130.735, 32, 2.48212, 40, 29, 0.243887, 0.731824, 0.0523091
8, 30.4401, 1000, 4194304, 4194304, 131.406, 32, 2.52436, 38, 28, 0.242692, 1.0356, 0.035609
8, 30.3365, 1000, 4194304, 4194304, 131.855, 32, 2.17324, 39, 29, 0.241951, 1.17173, 0.0493201
8, 30.4529, 1000, 4194304, 4194304, 131.35, 32, 2.22963, 38, 29, 0.242768, 0.920281, 0.0562533
8, 30.3214, 1000, 4194304, 4194304, 131.92, 32, 2.31933, 38, 29, 0.241778, 0.766881, 0.0629049
16, 30.0135, 1000, 4194304, 4194304, 133.273, 33, 2.42331, 38, 29, 0.476759, 2.14422, 0.07493
16, 30.0325, 1000, 4194304, 4194304, 133.189, 33, 2.32156, 37, 28, 0.476994, 2.24607, 0.0778079
16, 29.9831, 1000, 4194304, 4194304, 133.409, 33, 2.49877, 38, 28, 0.476194, 2.06648, 0.0643594
16, 29.9956, 1000, 4194304, 4194304, 133.353, 33, 1.99815, 36, 29, 0.476202, 2.28588, 0.0606923
16, 29.9996, 1000, 4194304, 4194304, 133.335, 33, 2.56924, 40, 29, 0.476363, 2.32351, 0.0659282
16, 30.0622, 1000, 4194304, 4194304, 133.057, 33, 2.28463, 37, 29, 0.477404, 2.13453, 0.0720436
16, 30.0717, 1000, 4194304, 4194304, 133.015, 33, 2.79655, 39, 28, 0.477858, 2.17715, 0.0675581
16, 30.022, 1000, 4194304, 4194304, 133.236, 33, 2.92355, 39, 29, 0.476923, 2.2981, 0.0730411
16, 30.0264, 1000, 4194304, 4194304, 133.216, 33, 2.1359, 37, 29, 0.476949, 2.11322, 0.0788965
16, 30.0055, 1000, 4194304, 4194304, 133.309, 33, 2.10336, 38, 29, 0.476438, 2.1509, 0.0626553
