Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
1, 63.9535, 1000, 4227072, 4227072, 63.034, 15, 2.67185, 22, 9, 0.0639369, 0.305121, 0.0206875
1, 63.836, 1000, 4227072, 4227072, 63.1501, 15, 3.06467, 21, 10, 0.0638179, 0.277435, 0.0211065
1, 59.0589, 1000, 4227072, 4227072, 68.2581, 16, 2.75346, 22, 8, 0.0590445, 0.274115, 0.0208843
1, 60.4453, 1000, 4227072, 4227072, 66.6925, 16, 2.983, 23, 9, 0.0604288, 0.274168, 0.0205865
1, 57.9991, 1000, 4227072, 4227072, 69.5054, 17, 3.20782, 23, 10, 0.0579844, 0.306837, 0.0205874
1, 61.7728, 1000, 4227072, 4227072, 65.2593, 16, 3.09742, 23, 8, 0.0617574, 0.298405, 0.0210404
1, 60.6737, 1000, 4227072, 4227072, 66.4415, 16, 3.03254, 23, 10, 0.0606583, 0.307712, 0.0205742
1, 59.9523, 1000, 4227072, 4227072, 67.241, 16, 3.39672, 23, 9, 0.0599364, 0.305679, 0.02074
1, 58.8685, 1000, 4227072, 4227072, 68.4789, 16, 2.7548, 25, 10, 0.0588534, 0.307199, 0.0204711
1, 59.0561, 1000, 4227072, 4227072, 68.2614, 16, 2.99922, 24, 9, 0.0590389, 0.303645, 0.020931
2, 46.1112, 1000, 4227072, 4227072, 87.4245, 21, 3.11743, 28, 15, 0.092031, 0.672009, 0.0212819
2, 45.0247, 1000, 4227072, 4227072, 89.5341, 22, 2.5814, 27, 16, 0.0899833, 1.08014, 0.0213311
2, 46.3189, 1000, 4227072, 4227072, 87.0325, 21, 3.15861, 28, 14, 0.09259, 1.06343, 0.0215434
2, 44.31, 1000, 4227072, 4227072, 90.9784, 22, 2.25677, 28, 17, 0.0885846, 0.497366, 0.0216224
2, 46.7288, 1000, 4227072, 4227072, 86.269, 21, 2.82099, 26, 15, 0.0934375, 0.537384, 0.0209317
2, 46.1635, 1000, 4227072, 4227072, 87.3255, 21, 2.64456, 26, 15, 0.0922887, 0.50857, 0.0207645
2, 45.9829, 1000, 4227072, 4227072, 87.6684, 21, 2.59272, 28, 17, 0.0918626, 0.483025, 0.0206617
2, 45.8963, 1000, 4227072, 4227072, 87.834, 21, 2.97837, 29, 15, 0.0916137, 1.15348, 0.0209666
2, 45.7404, 1000, 4227072, 4227072, 88.1333, 21, 3.21848, 27, 15, 0.0914518, 0.645777, 0.0210376
2, 46.4476, 1000, 4227072, 4227072, 86.7913, 21, 2.9192, 28, 13, 0.0927995, 0.719002, 0.020494
4, 36.7685, 1000, 4227072, 4227072, 109.639, 27, 2.4042, 32, 23, 0.146911, 1.1997, 0.0226183
4, 36.849, 1000, 4227072, 4227072, 109.399, 27, 2.54671, 34, 21, 0.146849, 0.738151, 0.0214972
4, 37.6893, 1000, 4227072, 4227072, 106.96, 26, 2.69829, 30, 20, 0.150322, 1.13526, 0.0232389
4, 36.5, 1000, 4227072, 4227072, 110.445, 27, 2.27338, 32, 22, 0.145578, 1.09898, 0.0237613
4, 36.8492, 1000, 4227072, 4227072, 109.399, 27, 2.32225, 32, 23, 0.147261, 1.15221, 0.020806
4, 37.8728, 1000, 4227072, 4227072, 106.442, 26, 3.43472, 32, 19, 0.150984, 1.05333, 0.0220254
4, 37.0994, 1000, 4227072, 4227072, 108.661, 26, 2.50495, 34, 21, 0.148215, 0.743035, 0.0211916
4, 37.2089, 1000, 4227072, 4227072, 108.341, 26, 2.42423, 31, 22, 0.148348, 0.840493, 0.0210992
4, 37.1677, 1000, 4227072, 4227072, 108.461, 26, 2.55363, 33, 21, 0.148296, 0.827025, 0.0229971
4, 36.1643, 1000, 4227072, 4227072, 111.47, 27, 1.98966, 31, 23, 0.144461, 0.528079, 0.0210758
8, 32.9566, 1000, 4227072, 4227072, 122.32, 30, 1.96337, 37, 26, 0.262358, 1.91824, 0.0221348
8, 32.9886, 1000, 4227072, 4227072, 122.201, 30, 2.36916, 36, 26, 0.263407, 1.20822, 0.0287132
8, 32.7408, 1000, 4227072, 4227072, 123.126, 30, 2.19879, 37, 27, 0.260859, 1.57222, 0.0213307
8, 32.7275, 1000, 4227072, 4227072, 123.176, 30, 2.46242, 35, 26, 0.260875, 1.98372, 0.0311002
8, 32.8871, 1000, 4227072, 4227072, 122.578, 30, 2.44207, 35, 26, 0.262553, 1.13607, 0.0250228
8, 32.6228, 1000, 4227072, 4227072, 123.571, 30, 2.55188, 34, 25, 0.260556, 2.14862, 0.0240911
8, 32.7758, 1000, 4227072, 4227072, 122.995, 30, 2.28578, 38, 26, 0.261658, 1.35655, 0.0349752
