65.9484, 1000, 4194304, 4194304, 60.6535, 15, 1.58342, 19, 12, 0.065933, 0.170512, 0.0036341
64.7983, 1000, 4194304, 4194304, 61.73, 15, 1.5, 21, 12, 0.0647833, 0.158055, 0.00349643
65.6655, 1000, 4194304, 4194304, 60.9147, 15, 1.70928, 20, 11, 0.0656503, 0.213554, 0.00306463
65.2325, 1000, 4194304, 4194304, 61.3191, 15, 1.43731, 19, 12, 0.0652155, 0.171546, 0.00312577
65.4334, 1000, 4194304, 4194304, 61.1308, 15, 1.45245, 20, 13, 0.0654185, 0.175194, 0.00295154
65.0664, 1000, 4194304, 4194304, 61.4757, 15, 1.49551, 20, 13, 0.0650513, 0.157162, 0.00301201
65.1166, 1000, 4194304, 4194304, 61.4283, 15, 1.52511, 20, 12, 0.065098, 0.168689, 0.00294727
65.2181, 1000, 4194304, 4194304, 61.3327, 15, 1.57398, 20, 12, 0.0652026, 0.163391, 0.00320856
64.6924, 1000, 4194304, 4194304, 61.8311, 15, 1.60287, 20, 13, 0.0646724, 0.16589, 0.00293774
65.0263, 1000, 4194304, 4194304, 61.5136, 15, 1.50592, 20, 12, 0.0650103, 0.166093, 0.00322346
34.9048, 1000, 4194304, 4194304, 114.597, 28, 2.35772, 33, 24, 0.069774, 0.28473, 0.00342338
35.9682, 1000, 4194304, 4194304, 111.209, 27, 2.78411, 33, 22, 0.0718536, 0.335446, 0.00322132
36.2517, 1000, 4194304, 4194304, 110.34, 27, 2.5114, 32, 23, 0.0724364, 0.357639, 0.00287278
36.394, 1000, 4194304, 4194304, 109.908, 27, 2.70962, 32, 21, 0.0727228, 0.328859, 0.00319043
37.1863, 1000, 4194304, 4194304, 107.567, 26, 2.63295, 33, 21, 0.0742869, 0.36607, 0.00323466
37.7775, 1000, 4194304, 4194304, 105.883, 26, 2.94035, 31, 20, 0.0754715, 0.329798, 0.00296943
37.1944, 1000, 4194304, 4194304, 107.543, 26, 2.79048, 32, 18, 0.0743055, 0.339271, 0.00310172
36.6726, 1000, 4194304, 4194304, 109.073, 27, 2.82211, 32, 20, 0.0732598, 0.330116, 0.00300891
37.0118, 1000, 4194304, 4194304, 108.074, 27, 2.50555, 33, 22, 0.0739584, 0.361124, 0.00288155
36.9239, 1000, 4194304, 4194304, 108.331, 27, 2.60082, 32, 21, 0.073766, 0.345102, 0.00309914
25.4158, 1000, 4194304, 4194304, 157.383, 39, 3.41223, 45, 33, 0.101506, 0.547026, 0.00342225
25.4559, 1000, 4194304, 4194304, 157.134, 39, 3.57911, 47, 31, 0.101676, 0.409146, 0.00319786
25.8566, 1000, 4194304, 4194304, 154.699, 38, 3.42929, 45, 30, 0.103226, 0.581132, 0.00284277
25.4525, 1000, 4194304, 4194304, 157.156, 39, 3.50856, 45, 32, 0.101615, 0.492826, 0.00298876
25.7009, 1000, 4194304, 4194304, 155.637, 38, 3.20156, 44, 31, 0.102654, 0.397502, 0.00318949
25.3654, 1000, 4194304, 4194304, 157.695, 39, 3.2914, 45, 34, 0.101312, 0.394557, 0.0032768
25.5348, 1000, 4194304, 4194304, 156.649, 39, 3.50809, 46, 30, 0.102025, 0.380985, 0.00294516
25.4108, 1000, 4194304, 4194304, 157.414, 39, 3.11876, 45, 35, 0.101471, 0.401629, 0.00320029
25.8572, 1000, 4194304, 4194304, 154.696, 38, 3.13581, 44, 30, 0.10326, 0.362838, 0.00304748
25.5176, 1000, 4194304, 4194304, 156.755, 39, 3.34515, 45, 33, 0.101958, 0.383778, 0.00342592
23.8197, 1000, 4194304, 4194304, 167.928, 41, 3.80763, 49, 34, 0.190138, 0.741758, 0.00320861
23.8212, 1000, 4194304, 4194304, 167.918, 41, 3.69863, 48, 36, 0.190065, 0.707802, 0.00337499
23.8135, 1000, 4194304, 4194304, 167.972, 41, 4.65616, 49, 35, 0.189908, 0.877625, 0.00335874
23.8359, 1000, 4194304, 4194304, 167.814, 41, 4.40041, 49, 34, 0.190129, 0.808874, 0.00338054
23.8483, 1000, 4194304, 4194304, 167.727, 41, 4.45664, 48, 34, 0.190367, 0.879725, 0.00352089
23.8254, 1000, 4194304, 4194304, 167.888, 41, 3.75379, 48, 36, 0.189996, 1.33085, 0.00321639
23.813, 1000, 4194304, 4194304, 167.976, 41, 4.37429, 51, 35, 0.189978, 0.662558, 0.00343113
23.8377, 1000, 4194304, 4194304, 167.801, 41, 4.79501, 50, 32, 0.190201, 0.781622, 0.00323701
23.8321, 1000, 4194304, 4194304, 167.841, 41, 4.27466, 48, 33, 0.190179, 0.901434, 0.0033805
23.9035, 1000, 4194304, 4194304, 167.339, 41, 4.01381, 49, 35, 0.190721, 0.901894, 0.00365146
23.7446, 1000, 4194304, 4194304, 168.459, 42, 5.09204, 53, 31, 0.376871, 2.43165, 0.00313341
23.748, 1000, 4194304, 4194304, 168.435, 42, 5.39067, 51, 30, 0.37693, 2.59342, 0.00368727
23.7371, 1000, 4194304, 4194304, 168.513, 42, 6.0125, 53, 29, 0.377074, 1.99091, 0.00329024
23.7676, 1000, 4194304, 4194304, 168.296, 42, 5.43812, 53, 32, 0.377509, 2.12752, 0.00358111
23.7631, 1000, 4194304, 4194304, 168.328, 42, 4.04422, 52, 34, 0.37725, 2.33588, 0.00378046
23.7677, 1000, 4194304, 4194304, 168.295, 42, 4.68029, 51, 32, 0.377207, 2.39304, 0.00326625
23.7351, 1000, 4194304, 4194304, 168.526, 42, 5.77339, 53, 30, 0.376986, 2.16117, 0.00353987
23.7641, 1000, 4194304, 4194304, 168.321, 42, 4.70892, 49, 30, 0.377481, 2.18935, 0.00335906
23.8065, 1000, 4194304, 4194304, 168.021, 42, 5.1813, 50, 30, 0.378147, 2.02043, 0.00333412
23.7638, 1000, 4194304, 4194304, 168.323, 42, 5.33132, 53, 32, 0.3774, 2.37652, 0.00336712
