Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)52.2575, 1000, 4194304, 4194304, 76.5441, 19, 1.61675, 22, 16, 0.0522417, 0.133036, 0.013752
1, 79.433, 1000, 4194304, 4194304, 50.3569, 12, 5.3247, 20, 1, 0.0794127, 1.44764, 0.0124919
1, 63.9327, 1000, 4194304, 4194304, 62.5658, 15, 1.59797, 19, 12, 0.0639144, 0.191011, 0.0121991
1, 63.6327, 1000, 4194304, 4194304, 62.8608, 15, 1.81773, 20, 11, 0.0636164, 0.182391, 0.0121409
1, 63.9742, 1000, 4194304, 4194304, 62.5252, 15, 1.8765, 20, 11, 0.0639551, 0.308321, 0.0130698
1, 64.0826, 1000, 4194304, 4194304, 62.4194, 15, 1.51939, 19, 12, 0.0640667, 0.182457, 0.0126831
1, 63.6016, 1000, 4194304, 4194304, 62.8915, 15, 1.79091, 20, 11, 0.063585, 0.185217, 0.0122406
1, 64.1568, 1000, 4194304, 4194304, 62.3473, 15, 1.55041, 19, 12, 0.0641409, 0.205808, 0.0116665
1, 64.5065, 1000, 4194304, 4194304, 62.0092, 15, 1.61336, 18, 11, 0.0644907, 0.173403, 0.0124474
1, 64.04, 1000, 4194304, 4194304, 62.461, 15, 1.42112, 19, 12, 0.0640205, 0.178495, 0.0128989
1, 63.9646, 1000, 4194304, 4194304, 62.5346, 15, 1.49517, 19, 10, 0.0639493, 0.179501, 0.0124393
2, 35.2585, 1000, 4194304, 4194304, 113.448, 28, 3.34262, 36, 21, 0.0704338, 0.321293, 0.0118303
2, 34.628, 1000, 4194304, 4194304, 115.513, 28, 3.32977, 36, 22, 0.0691932, 0.323749, 0.0125074
2, 35.7054, 1000, 4194304, 4194304, 112.028, 28, 3.64196, 35, 16, 0.0713427, 0.590533, 0.012356
2, 34.9168, 1000, 4194304, 4194304, 114.558, 28, 3.28463, 37, 23, 0.069755, 0.493444, 0.0118373
2, 34.8416, 1000, 4194304, 4194304, 114.805, 28, 2.68305, 35, 22, 0.0696201, 0.499944, 0.0121681
2, 35.3778, 1000, 4194304, 4194304, 113.065, 28, 3.13961, 35, 22, 0.0706862, 0.495307, 0.0122385
2, 35.3413, 1000, 4194304, 4194304, 113.182, 28, 3.47065, 34, 19, 0.070595, 0.778289, 0.0122718
2, 35.1612, 1000, 4194304, 4194304, 113.762, 28, 3.0028, 34, 23, 0.0702657, 0.525791, 0.0123978
2, 35.6694, 1000, 4194304, 4194304, 112.141, 28, 3.77119, 34, 19, 0.0712663, 0.450102, 0.0124312
2, 34.3402, 1000, 4194304, 4194304, 116.482, 29, 2.97224, 36, 23, 0.0686053, 0.324691, 0.0121738
4, 24.061, 1000, 4194304, 4194304, 166.244, 41, 3.91185, 50, 32, 0.0961251, 0.769767, 0.0124978
4, 24.3384, 1000, 4194304, 4194304, 164.349, 41, 4.79054, 51, 31, 0.0971718, 0.809278, 0.0130483
4, 24.3008, 1000, 4194304, 4194304, 164.604, 41, 4.19433, 51, 31, 0.0970653, 0.931438, 0.0124218
4, 24.331, 1000, 4194304, 4194304, 164.399, 41, 4.46545, 51, 32, 0.097178, 0.860648, 0.0127036
4, 24.1488, 1000, 4194304, 4194304, 165.639, 41, 4.38294, 49, 32, 0.0964473, 0.809414, 0.0130308
4, 24.6645, 1000, 4194304, 4194304, 162.176, 40, 5.28174, 55, 31, 0.0985368, 0.573829, 0.0126374
4, 24.3737, 1000, 4194304, 4194304, 164.112, 41, 5.11534, 53, 32, 0.0973198, 0.663393, 0.0129396
4, 24.2549, 1000, 4194304, 4194304, 164.915, 41, 4.32049, 50, 32, 0.0968843, 0.818912, 0.0123104
4, 24.462, 1000, 4194304, 4194304, 163.519, 40, 5.09458, 51, 31, 0.0976924, 1.11661, 0.0129035
4, 24.3458, 1000, 4194304, 4194304, 164.3, 41, 5.1286, 52, 28, 0.0972338, 0.817756, 0.0129255
8, 22.4076, 1000, 4194304, 4194304, 178.511, 44, 5.5924, 55, 34, 0.178681, 1.44422, 0.0128832
8, 22.4829, 1000, 4194304, 4194304, 177.913, 44, 5.96545, 58, 35, 0.1793, 2.11423, 0.0128129
8, 22.5135, 1000, 4194304, 4194304, 177.671, 44, 5.89317, 59, 35, 0.179566, 1.74244, 0.0124618
8, 22.4245, 1000, 4194304, 4194304, 178.376, 44, 6.09094, 58, 34, 0.178741, 1.73548, 0.0141276
8, 22.394, 1000, 4194304, 4194304, 178.619, 44, 6.02807, 56, 34, 0.1784, 1.54551, 0.012878
8, 22.4196, 1000, 4194304, 4194304, 178.415, 44, 5.53071, 55, 35, 0.178604, 1.44082, 0.0126183
8, 22.4284, 1000, 4194304, 4194304, 178.346, 44, 5.91517, 58, 35, 0.178934, 1.62521, 0.0133482
8, 22.3781, 1000, 4194304, 4194304, 178.746, 44, 6.10372, 55, 34, 0.178363, 1.68602, 0.0127037
8, 22.5055, 1000, 4194304, 4194304, 177.735, 44, 6.15967, 56, 35, 0.178845, 1.89105, 0.0128081
8, 22.4825, 1000, 4194304, 4194304, 177.916, 44, 5.40422, 58, 34, 0.17921, 1.40985, 0.0134497
16, 22.342, 1000, 4194304, 4194304, 179.035, 44, 5.44492, 55, 36, 0.354741, 5.83296, 0.0128625
16, 22.3379, 1000, 4194304, 4194304, 179.067, 44, 6.05476, 57, 34, 0.354774, 4.80221, 0.0127791
16, 22.3401, 1000, 4194304, 4194304, 179.05, 44, 4.93091, 55, 37, 0.354401, 5.59723, 0.0125602
