Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)52.2575, 1000, 4194304, 4194304, 76.5441, 19, 1.61675, 22, 16, 0.0522417, 0.133036, 0.013752
1, 54.0034, 1000, 4194304, 4194304, 74.0694, 18, 1.38151, 22, 16, 0.0539876, 0.135435, 0.0126193
1, 53.4557, 1000, 4194304, 4194304, 74.8283, 18, 1.6593, 24, 16, 0.0534404, 0.21248, 0.0121077
1, 54.1385, 1000, 4194304, 4194304, 73.8846, 18, 1.79846, 22, 12, 0.0541229, 0.290171, 0.0124303
1, 54.2803, 1000, 4194304, 4194304, 73.6915, 18, 1.83795, 22, 13, 0.0542649, 0.262338, 0.0132759
1, 53.0809, 1000, 4194304, 4194304, 75.3566, 18, 1.51576, 22, 16, 0.0530661, 0.134684, 0.0124044
1, 53.5634, 1000, 4194304, 4194304, 74.6779, 18, 1.82865, 23, 15, 0.053546, 0.132367, 0.0128037
1, 53.3308, 1000, 4194304, 4194304, 75.0036, 18, 1.69135, 23, 16, 0.0533129, 0.124047, 0.0119952
1, 53.8063, 1000, 4194304, 4194304, 74.3407, 18, 1.43459, 22, 16, 0.0537896, 0.157829, 0.0130753
1, 53.5147, 1000, 4194304, 4194304, 74.7458, 18, 1.5414, 22, 16, 0.0534977, 0.133082, 0.0120811
1, 53.523, 1000, 4194304, 4194304, 74.7342, 18, 1.69585, 23, 16, 0.0535057, 0.121772, 0.0137289
2, 29.1176, 1000, 4194304, 4194304, 137.374, 34, 3.02494, 42, 27, 0.0582058, 0.302198, 0.0130602
2, 29.0339, 1000, 4194304, 4194304, 137.77, 34, 2.80964, 42, 29, 0.0580397, 0.496351, 0.0125722
2, 28.8671, 1000, 4194304, 4194304, 138.566, 34, 3.01671, 42, 29, 0.0577174, 0.293635, 0.012429
2, 28.6348, 1000, 4194304, 4194304, 139.69, 34, 2.79834, 42, 30, 0.057243, 0.293114, 0.0119729
2, 29.5096, 1000, 4194304, 4194304, 135.549, 33, 3.67758, 40, 26, 0.0589896, 0.513745, 0.0124335
2, 28.7802, 1000, 4194304, 4194304, 138.985, 34, 2.43975, 40, 30, 0.0575385, 0.129061, 0.0127856
2, 29.0347, 1000, 4194304, 4194304, 137.766, 34, 2.92181, 40, 29, 0.0580396, 0.485088, 0.0128625
2, 29.0121, 1000, 4194304, 4194304, 137.873, 34, 3.1576, 41, 29, 0.0579952, 0.313915, 0.0122958
2, 28.8435, 1000, 4194304, 4194304, 138.68, 34, 2.44381, 41, 31, 0.0576526, 0.35872, 0.0124694
2, 28.986, 1000, 4194304, 4194304, 137.998, 34, 2.48674, 41, 30, 0.0579372, 0.322621, 0.0122398
4, 19.5226, 1000, 4194304, 4194304, 204.891, 51, 5.66718, 64, 39, 0.0779099, 0.402057, 0.0124475
4, 19.7532, 1000, 4194304, 4194304, 202.499, 50, 5.36013, 60, 39, 0.0788112, 0.660987, 0.0128678
4, 19.5947, 1000, 4194304, 4194304, 204.137, 51, 6.32964, 66, 39, 0.0782104, 0.403633, 0.0130358
4, 19.5197, 1000, 4194304, 4194304, 204.921, 51, 5.17303, 61, 40, 0.0778902, 0.412842, 0.0132396
4, 19.736, 1000, 4194304, 4194304, 202.675, 50, 5.24153, 61, 41, 0.078759, 0.413863, 0.0130207
4, 19.6884, 1000, 4194304, 4194304, 203.165, 50, 5.80683, 64, 41, 0.0785774, 0.575018, 0.0142327
4, 19.672, 1000, 4194304, 4194304, 203.335, 50, 7.43471, 65, 38, 0.0785096, 0.807012, 0.0142722
4, 19.4883, 1000, 4194304, 4194304, 205.251, 51, 5.48789, 65, 40, 0.0777784, 0.424084, 0.0127511
4, 19.5659, 1000, 4194304, 4194304, 204.437, 51, 6.09956, 65, 37, 0.0780884, 0.38228, 0.0127727
4, 19.4878, 1000, 4194304, 4194304, 205.257, 51, 6.17389, 66, 37, 0.0777848, 0.389204, 0.0127255
8, 17.7538, 1000, 4194304, 4194304, 225.304, 56, 8.90225, 81, 46, 0.140629, 1.12308, 0.0127989
8, 17.8657, 1000, 4194304, 4194304, 223.893, 55, 7.8013, 75, 49, 0.14123, 1.16726, 0.0138767
8, 17.8073, 1000, 4194304, 4194304, 224.626, 56, 9.20757, 75, 47, 0.141353, 1.55724, 0.012784
8, 17.8102, 1000, 4194304, 4194304, 224.59, 56, 8.10773, 77, 46, 0.141172, 0.913605, 0.0143465
8, 17.662, 1000, 4194304, 4194304, 226.475, 56, 7.48724, 77, 48, 0.140609, 1.1346, 0.0131601
8, 17.7741, 1000, 4194304, 4194304, 225.046, 56, 9.05863, 81, 49, 0.141088, 1.17781, 0.0138101
8, 17.6791, 1000, 4194304, 4194304, 226.256, 56, 8.07001, 74, 48, 0.140756, 0.99499, 0.0129943
8, 17.8376, 1000, 4194304, 4194304, 224.245, 56, 7.33044, 71, 48, 0.141104, 1.07555, 0.0128366
8, 17.8125, 1000, 4194304, 4194304, 224.561, 56, 8.63943, 74, 43, 0.141815, 1.10835, 0.0132602
8, 17.7574, 1000, 4194304, 4194304, 225.258, 56, 8.48701, 78, 45, 0.141185, 1.41468, 0.0126613
16, 17.6271, 1000, 4194304, 4194304, 226.923, 56, 7.19426, 75, 46, 0.278284, 3.34465, 0.0130572
16, 17.6528, 1000, 4194304, 4194304, 226.593, 56, 6.38588, 72, 48, 0.278781, 3.2279, 0.0140654
16, 17.6244, 1000, 4194304, 4194304, 226.958, 56, 6.30243, 72, 50, 0.278104, 3.7904, 0.0128363
16, 17.6081, 1000, 4194304, 4194304, 227.168, 56, 6.95627, 73, 46, 0.278006, 3.62863, 0.0130991
16, 17.6272, 1000, 4194304, 4194304, 226.921, 56, 7.63843, 73, 48, 0.278342, 2.92575, 0.013009
16, 17.6873, 1000, 4194304, 4194304, 226.15, 56, 6.32397, 72, 47, 0.278521, 4.3352, 0.0133489
16, 17.6241, 1000, 4194304, 4194304, 226.962, 56, 6.6327, 73, 47, 0.278283, 3.52124, 0.0128284
16, 17.7289, 1000, 4194304, 4194304, 225.621, 56, 7.64805, 75, 47, 0.278138, 3.76937, 0.0128373
16, 18.0006, 1000, 4194304, 4194304, 222.215, 55, 7.89872, 73, 48, 0.280776, 4.2966, 0.0134943
16, 17.5863, 1000, 4194304, 4194304, 227.449, 56, 5.91546, 72, 48, 0.27815, 3.62679, 0.0134069
