23.0774, 1000, 4194304, 4194304, 173.33, 43, 5.34464, 54, 36, 0.18322, 0.732581, 0.00310104
23.6817, 1000, 4194304, 4194304, 168.907, 42, 4.80489, 52, 30, 0.371237, 2.49025, 0.00283777
23.0947, 1000, 4194304, 4194304, 173.2, 43, 6.03514, 59, 34, 0.360971, 1.92796, 0.00310886
23.8948, 1000, 4194304, 4194304, 167.4, 41, 4.88484, 54, 36, 0.373417, 1.9122, 0.00310194
23.7868, 1000, 4194304, 4194304, 168.16, 42, 5.86913, 57, 32, 0.371564, 2.38949, 0.00301483
23.8989, 1000, 4194304, 4194304, 167.372, 41, 4.97861, 50, 31, 0.375937, 2.46417, 0.00304482
24.5716, 1000, 4194304, 4194304, 162.79, 40, 5.08194, 50, 31, 0.386819, 2.64301, 0.00316644
23.4929, 1000, 4194304, 4194304, 170.264, 42, 4.64043, 52, 34, 0.369141, 1.97833, 0.00266419
23.9055, 1000, 4194304, 4194304, 167.325, 41, 3.93826, 48, 35, 0.376475, 3.52923, 0.00291026
24.6032, 1000, 4194304, 4194304, 162.58, 40, 5.74015, 50, 28, 0.388373, 2.48669, 0.00303136
23.6497, 1000, 4194304, 4194304, 169.135, 42, 5.60562, 57, 33, 0.368846, 2.36925, 0.00310629
