Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
1, 68.9558, 1000, 4194304, 4194304, 58.0082, 14, 2.0333, 19, 8, 0.0680845, 0.165311, 0.0233115
1, 66.4165, 1000, 4194304, 4194304, 60.226, 15, 1.18233, 18, 13, 0.0655217, 0.145258, 0.0236062
1, 66.0209, 1000, 4194304, 4194304, 60.5869, 15, 1.16205, 17, 12, 0.0650545, 0.128314, 0.0232375
1, 66.0295, 1000, 4194304, 4194304, 60.579, 15, 1.42382, 19, 13, 0.065146, 0.143532, 0.023048
1, 66.5389, 1000, 4194304, 4194304, 60.1152, 15, 1.32433, 18, 12, 0.0656234, 0.13734, 0.02393
1, 66.5193, 1000, 4194304, 4194304, 60.1329, 15, 1.41289, 18, 12, 0.0656015, 0.139679, 0.023097
1, 65.9162, 1000, 4194304, 4194304, 60.6832, 15, 1.37194, 20, 12, 0.0650241, 0.146512, 0.0236987
1, 66.4703, 1000, 4194304, 4194304, 60.1773, 15, 1.40196, 18, 10, 0.0656157, 0.302012, 0.0234035
1, 67.0651, 1000, 4194304, 4194304, 59.6435, 14, 1.2276, 18, 12, 0.0661688, 0.135104, 0.0232515
1, 64.993, 1000, 4194304, 4194304, 61.5451, 15, 1.32877, 19, 12, 0.0641271, 0.124034, 0.023245
2, 42.6253, 1000, 4194304, 4194304, 93.8411, 23, 2.40124, 28, 17, 0.0844103, 0.529592, 0.0237082
2, 41.2933, 1000, 4194304, 4194304, 96.868, 24, 1.796, 27, 21, 0.0818374, 0.366002, 0.0233221
2, 41.5282, 1000, 4194304, 4194304, 96.3202, 24, 2.17889, 30, 20, 0.0822477, 0.336088, 0.0232031
2, 41.4753, 1000, 4194304, 4194304, 96.443, 24, 2.20172, 28, 19, 0.0821338, 0.514551, 0.0234542
2, 43.1632, 1000, 4194304, 4194304, 92.6715, 23, 2.48406, 26, 16, 0.0855199, 0.376882, 0.0238959
2, 42.359, 1000, 4194304, 4194304, 94.431, 23, 2.45895, 28, 17, 0.0838413, 0.548938, 0.0236981
2, 41.8599, 1000, 4194304, 4194304, 95.5569, 23, 2.3109, 29, 18, 0.082911, 0.32249, 0.0234294
2, 42.5836, 1000, 4194304, 4194304, 93.9329, 23, 2.87294, 28, 14, 0.084392, 0.363823, 0.0230882
2, 42.334, 1000, 4194304, 4194304, 94.4868, 23, 2.30651, 28, 19, 0.0838807, 0.331439, 0.0232948
2, 42.7587, 1000, 4194304, 4194304, 93.5481, 23, 2.43618, 28, 18, 0.0847168, 0.390069, 0.0233686
4, 33.2326, 1000, 4194304, 4194304, 120.364, 30, 2.18639, 35, 26, 0.132019, 0.695401, 0.0250745
4, 32.7212, 1000, 4194304, 4194304, 122.245, 30, 2.19971, 36, 26, 0.130011, 0.544873, 0.0266165
4, 33.2294, 1000, 4194304, 4194304, 120.375, 30, 2.66181, 34, 23, 0.131922, 0.688925, 0.0259036
4, 32.9485, 1000, 4194304, 4194304, 121.402, 30, 2.68339, 37, 26, 0.130774, 0.455413, 0.0266386
4, 32.7976, 1000, 4194304, 4194304, 121.96, 30, 1.99975, 35, 25, 0.130098, 0.447082, 0.0252211
4, 32.7767, 1000, 4194304, 4194304, 122.038, 30, 2.76918, 36, 24, 0.130221, 0.410065, 0.0301661
4, 33.4726, 1000, 4194304, 4194304, 119.501, 29, 2.25504, 35, 26, 0.132923, 0.576762, 0.0334837
4, 32.28, 1000, 4194304, 4194304, 123.916, 30, 1.96748, 36, 27, 0.12806, 0.419202, 0.0313498
4, 32.6807, 1000, 4194304, 4194304, 122.396, 30, 2.82557, 37, 26, 0.129621, 0.441852, 0.0267869
4, 33.3867, 1000, 4194304, 4194304, 119.808, 29, 2.27678, 35, 25, 0.132669, 0.439561, 0.0286952
8, 30.1422, 1000, 4194304, 4194304, 132.704, 33, 2.2499, 37, 29, 0.23908, 0.843135, 0.0501659
8, 29.6451, 1000, 4194304, 4194304, 134.93, 33, 2.38891, 38, 28, 0.235177, 0.721367, 0.0438805
8, 29.6051, 1000, 4194304, 4194304, 135.112, 33, 2.37028, 38, 28, 0.234679, 0.86722, 0.0411603
8, 30.1001, 1000, 4194304, 4194304, 132.89, 33, 2.33538, 37, 28, 0.23921, 1.60987, 0.053346
8, 29.5519, 1000, 4194304, 4194304, 135.355, 33, 2.70376, 39, 28, 0.234521, 0.779156, 0.0445066
8, 29.4075, 1000, 4194304, 4194304, 136.02, 34, 2.07614, 38, 29, 0.233909, 0.723666, 0.0278222
8, 29.7446, 1000, 4194304, 4194304, 134.478, 33, 2.5553, 38, 27, 0.236215, 0.79133, 0.0344466
8, 30.5416, 1000, 4194304, 4194304, 130.969, 32, 2.02882, 37, 30, 0.242525, 0.696417, 0.0509068
8, 29.207, 1000, 4194304, 4194304, 136.953, 34, 2.48394, 42, 30, 0.232076, 0.867455, 0.0346425
8, 30.3606, 1000, 4194304, 4194304, 131.75, 32, 2.49252, 38, 28, 0.240983, 0.920819, 0.0390904
16, 29.824, 1000, 4194304, 4194304, 134.12, 33, 1.95642, 38, 30, 0.47156, 1.94894, 0.0756175
16, 29.4996, 1000, 4194304, 4194304, 135.595, 33, 2.15359, 39, 30, 0.466719, 1.8632, 0.0610989
16, 29.5322, 1000, 4194304, 4194304, 135.446, 33, 2.69829, 38, 28, 0.466707, 2.10314, 0.0420085
16, 29.2792, 1000, 4194304, 4194304, 136.616, 34, 2.83756, 39, 29, 0.463729, 2.49203, 0.0481937
16, 29.2837, 1000, 4194304, 4194304, 136.595, 34, 2.37651, 40, 29, 0.462682, 2.554, 0.0713049
16, 29.4216, 1000, 4194304, 4194304, 135.954, 33, 2.48543, 39, 29, 0.465282, 2.15692, 0.0280026
16, 29.7511, 1000, 4194304, 4194304, 134.449, 33, 2.82973, 40, 28, 0.469905, 1.74862, 0.0814526
16, 29.3146, 1000, 4194304, 4194304, 136.451, 34, 2.2824, 38, 30, 0.461868, 2.077, 0.0702845
16, 29.114, 1000, 4194304, 4194304, 137.391, 34, 2.73726, 42, 29, 0.460501, 1.89799, 0.0905246
16, 29.3862, 1000, 4194304, 4194304, 136.119, 34, 2.58215, 39, 29, 0.465178, 2.237, 0.0612152
