Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
4, 38.4154, 1000, 4227072, 4227072, 104.938, 26, 1.64312, 29, 22, 0.152626, 0.946009, 0.0214497
4, 39.0238, 1000, 4227072, 4227072, 103.302, 25, 2.19587, 29, 19, 0.154975, 1.15082, 0.0212727
4, 39.1027, 1000, 4227072, 4227072, 103.094, 25, 2.61368, 32, 19, 0.155228, 0.679616, 0.0275002
4, 39.3849, 1000, 4227072, 4227072, 102.355, 25, 2.17022, 31, 22, 0.156464, 0.905444, 0.0252848
4, 39.1607, 1000, 4227072, 4227072, 102.941, 25, 2.18664, 32, 20, 0.155416, 0.898953, 0.0255125
4, 39.3005, 1000, 4227072, 4227072, 102.575, 25, 1.65189, 29, 23, 0.15595, 0.600887, 0.0215131
4, 38.7898, 1000, 4227072, 4227072, 103.926, 25, 1.86626, 29, 22, 0.154017, 1.1816, 0.0223224
4, 39.5459, 1000, 4227072, 4227072, 101.939, 25, 2.63527, 30, 17, 0.157133, 0.9738, 0.0263584
8, 34.4896, 1000, 4227072, 4227072, 116.883, 28, 2.24283, 33, 25, 0.273337, 1.51239, 0.0281534
8, 34.4524, 1000, 4227072, 4227072, 117.009, 29, 1.68669, 33, 25, 0.273113, 0.816116, 0.0338659
8, 35.0101, 1000, 4227072, 4227072, 115.145, 28, 1.94548, 33, 24, 0.277417, 1.70023, 0.0311786
8, 34.277, 1000, 4227072, 4227072, 117.608, 29, 1.76619, 33, 25, 0.272249, 0.985419, 0.0307354
8, 35.0416, 1000, 4227072, 4227072, 115.042, 28, 2.03416, 33, 25, 0.27855, 0.99496, 0.0327933
8, 35.2191, 1000, 4227072, 4227072, 114.462, 28, 2.08919, 33, 25, 0.279436, 1.24401, 0.0354949
8, 35.0819, 1000, 4227072, 4227072, 114.91, 28, 1.85255, 32, 22, 0.278867, 1.29844, 0.0277664
8, 34.3706, 1000, 4227072, 4227072, 117.288, 29, 1.9904, 34, 25, 0.272613, 1.41652, 0.0387903
8, 34.8774, 1000, 4227072, 4227072, 115.583, 28, 2.34863, 34, 25, 0.276842, 1.04041, 0.029348
8, 35.5416, 1000, 4227072, 4227072, 113.424, 28, 2.19319, 35, 22, 0.282511, 1.49108, 0.0414014
16, 33.7072, 1000, 4227072, 4227072, 119.596, 29, 2.81366, 36, 25, 0.531506, 2.06739, 0.0457636
16, 33.5275, 1000, 4227072, 4227072, 120.237, 29, 2.47411, 35, 25, 0.531891, 2.17847, 0.0487766
16, 33.6698, 1000, 4227072, 4227072, 119.729, 29, 1.87891, 34, 25, 0.531317, 2.53197, 0.0474646
16, 34.5539, 1000, 4227072, 4227072, 116.666, 28, 2.25808, 33, 23, 0.548221, 2.63683, 0.0477819
16, 33.5377, 1000, 4227072, 4227072, 120.201, 29, 2.31513, 34, 24, 0.529367, 2.50969, 0.0408332
16, 33.5651, 1000, 4227072, 4227072, 120.103, 29, 2.13245, 34, 26, 0.530907, 2.26502, 0.0521291
16, 33.7751, 1000, 4227072, 4227072, 119.356, 29, 2.17684, 34, 24, 0.530814, 2.36422, 0.0415534
16, 33.9424, 1000, 4227072, 4227072, 118.767, 29, 2.04819, 35, 26, 0.536943, 2.8281, 0.0521125
16, 33.7657, 1000, 4227072, 4227072, 119.389, 29, 2.15102, 34, 25, 0.532943, 2.77675, 0.0465469
16, 33.7492, 1000, 4227072, 4227072, 119.447, 29, 2.22588, 35, 25, 0.533144, 2.61529, 0.0391561
