Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
30.4786, 797, 3145728, 3145728, 78.4485, 8.57563, 93, 63, 26, 2.85854, 31, 21, 0.608537, 0.258151, 2.05739, 0.167166
30.5212, 763, 3145728, 3145728, 74.9972, 7.61192, 87, 51, 24, 2.53731, 29, 17, 0.633654, 0.273134, 1.87317, 0.1704
30.4435, 776, 3145728, 3145728, 76.4695, 9.72377, 93, 51, 25, 3.24126, 31, 17, 0.622641, 0.274864, 1.88185, 0.161151
30.3968, 782, 3145728, 3145728, 77.1791, 8.79714, 90, 51, 25, 2.93238, 30, 17, 0.618474, 0.279233, 2.2172, 0.183076
30.3641, 774, 3145728, 3145728, 76.4719, 10.0322, 90, 45, 25, 3.34406, 30, 15, 0.623512, 0.264579, 1.92874, 0.155301
30.5097, 779, 3145728, 3145728, 76.5986, 10.0177, 96, 54, 25, 3.33925, 32, 18, 0.621839, 0.372893, 2.93672, 0.159404
30.7367, 589, 4194304, 4194304, 76.651, 9.98482, 100, 52, 19, 2.4962, 25, 13, 0.826155, 0.429425, 2.60663, 0.241774
30.6595, 590, 4194304, 4194304, 76.9746, 10.5952, 100, 44, 19, 2.64879, 25, 11, 0.823516, 0.45034, 3.10637, 0.211048
30.8652, 585, 4194304, 4194304, 75.8136, 12.1818, 96, 40, 18, 3.04544, 24, 10, 0.831884, 0.53903, 3.14014, 0.174856
30.5722, 583, 4194304, 4194304, 76.2785, 11.282, 88, 36, 19, 2.82049, 22, 9, 0.830857, 0.400465, 2.98439, 0.234126
30.6194, 586, 4194304, 4194304, 76.5527, 9.85411, 96, 44, 19, 2.46353, 24, 11, 0.828494, 0.42809, 2.74747, 0.264261
30.5496, 586, 4194304, 4194304, 76.7278, 9.03633, 96, 48, 19, 2.25908, 24, 12, 0.827442, 0.448861, 3.57828, 0.182686
30.7234, 582, 4194304, 4194304, 75.7728, 10.5229, 96, 44, 18, 2.63072, 24, 11, 0.836773, 0.389197, 2.67211, 0.241625
30.6187, 590, 4194304, 4194304, 77.0771, 10.4905, 88, 36, 19, 2.62262, 22, 9, 0.823889, 0.428225, 2.52935, 0.22257
30.4863, 593, 4194304, 4194304, 77.8054, 11.3955, 92, 44, 19, 2.84888, 23, 11, 0.816502, 0.423137, 3.49626, 0.205788
